product_id,product_name,price,category,image_urls,product_url,colors,sale_price,original_price,discount,filename
FN-MN-OUTW001051,Crinkled trench coat,"$1,000",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwc45df482/images/B9/B90738-/2000x/B90738-AGU_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw2b31a284/images/B9/B90738-/2000x/B90738-AGU_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/crinkled-trench-coat-light-beige/B90738-AGU.html?g=man,,,"$1,000",,men_clothing.html
FN-UX-OUTW000043,Denim jacket - Oversized fit,$640,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw4f7ce6c5/images/C9/C90166-/2000x/C90166-AQP_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwa716b7c0/images/C9/C90166-/2000x/C90166-AQP_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/denim-jacket---oversized-fit-neon-yellow/C90166-AQP.html?g=man,,,$640,,men_clothing.html
FN-MN-OUTW001039,Single-breasted wool coat,"$1,200",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwe62c2da4/images/B9/B90730-/2000x/B90730-DFJ_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw2c476ab7/images/B9/B90730-/2000x/B90730-DFJ_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/single-breasted-wool-coat-camel-beige/B90730-DFJ.html?g=man,,,"$1,200",,men_clothing.html
FN-MN-OUTW001028,Ripstop padded jacket,$850,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw48cffa4b/images/B9/B90754-/2000x/B90754-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwe5b05571/images/B9/B90754-/2000x/B90754-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/ripstop-padded-jacket-black/B90754-900.html?g=man,2 Colors,,$850,,men_clothing.html
FN-MN-OUTW001016,Padded jacket,"$1,300",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw8e62223d/images/B9/B90736-/2000x/B90736-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw58757652/images/B9/B90736-/2000x/B90736-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/padded-jacket-black/B90736-900.html?g=man,,,"$1,300",,men_clothing.html
FN-MN-OUTW001006,Wool jacket,"$1,200",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwe8a84147/images/B9/B90733-/2000x/B90733-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwaaa764c8/images/B9/B90733-/2000x/B90733-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/wool-jacket-black/B90733-900.html?g=man,,,"$1,200",,men_clothing.html
FN-MN-OUTW001018,Crinkled trench coat,"$1,250",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwe415092d/images/B9/B90735-/2000x/B90735-AA3_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw44a1b4ea/images/B9/B90735-/2000x/B90735-AA3_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/crinkled-trench-coat-dark-grey/B90735-AA3.html?g=man,,,"$1,250",,men_clothing.html
FN-MN-OUTW001040,Twill jacket,$580,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw2c9c0850/images/B9/B90731-/2000x/B90731-418_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw4bf77d9d/images/B9/B90731-/2000x/B90731-418_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/twill-jacket-pale-pink/B90731-418.html?g=man,2 Colors,,$580,,men_clothing.html
FN-MN-OUTW001046,Zipper jacket,$850,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwda425536/images/B9/B90756-/2000x/B90756-AEK_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw091389d8/images/B9/B90756-/2000x/B90756-AEK_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/zipper-jacket-beige/B90756-AEK.html?g=man,,,$850,,men_clothing.html
FN-UX-OUTW000042,Denim jacket - Oversized fit,$680,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwf10b2558/images/C9/C90168-/2000x/C90168-BUF_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw80a1dc49/images/C9/C90168-/2000x/C90168-BUF_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/denim-jacket---oversized-fit-blue-beige/C90168-BUF.html?g=man,,,$680,,men_clothing.html
FN-MN-OUTW001029,Hooded jacket,"$1,100",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw2bf672f1/images/B9/B90734-/2000x/B90734-DL2_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw997713e2/images/B9/B90734-/2000x/B90734-DL2_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/hooded-jacket-sweet-blue/B90734-DL2.html?g=man,,,"$1,100",,men_clothing.html
FN-MN-OUTW001007,Hooded transparent Jacket,$800,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw52239e6b/images/B9/B90746-/2000x/B90746-ACR_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw9c5e1229/images/B9/B90746-/2000x/B90746-ACR_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/hooded-transparent-jacket-berry-pink/B90746-ACR.html?g=man,,,$800,,men_clothing.html
FN-MN-OUTW001026,Ripstop jacket,$540,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw962d6901/images/B9/B90742-/2000x/B90742-ABO_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwd4ceb612/images/B9/B90742-/2000x/B90742-ABO_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/ripstop-jacket-yellow/B90742-ABO.html?g=man,2 Colors,,$540,,men_clothing.html
FN-MN-OUTW001043,Houndstooth belted coat,"$1,700",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw794eb64f/images/B9/B90751-/2000x/B90751-DKN_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw61b6757b/images/B9/B90751-/2000x/B90751-DKN_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/houndstooth-belted-coat-mahogany-brown-ivory-white/B90751-DKN.html?g=man,,,"$1,700",,men_clothing.html
FN-MN-OUTW001040,Twill jacket,$580,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwf773773d/images/B9/B90731-/2000x/B90731-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwd79d24ac/images/B9/B90731-/2000x/B90731-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/twill-jacket-black/B90731-900.html?g=man,2 Colors,,$580,,men_clothing.html
FN-UX-OUTW000049,Denim jacket - Oversized unisex fit,$580,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw219d9e68/images/C9/C90169-/2000x/C90169-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw1dae49dd/images/C9/C90169-/2000x/C90169-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/denim-jacket---oversized-unisex-fit-black/C90169-900.html?g=man,,,$580,,men_clothing.html
FA-UX-OUTW000128,Padded denim jacket,$700,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw51939a1c/images/C9/C90161-/2000x/C90161-AFH_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/padded-denim-jacket-carbon-grey/C90161-AFH.html?g=man,"3 Colors,Unisex",,$700,,men_clothing.html
FA-UX-OUTW000128,Padded denim jacket,$700,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw3c7ce81a/images/C9/C90161-/2000x/C90161-ALL_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/padded-denim-jacket-toffee-brown/C90161-ALL.html?g=man,"3 Colors,Unisex",,$700,,men_clothing.html
FA-UX-OUTW000136,Corduroy overshirt,$470,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw31126f26/images/C9/C90164-/2000x/C90164-DJJ_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/corduroy-overshirt-night-green/C90164-DJJ.html?g=man,"3 Colors,Unisex",,$470,,men_clothing.html
FA-UX-OUTW000131,Varsity jacket,$750,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw46a8b70e/images/C9/C90162-/2000x/C90162-DJJ_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/varsity-jacket-night-green/C90162-DJJ.html?g=man,Unisex,,$750,,men_clothing.html
FA-UX-OUTW000141,Patchwork shirt,$540,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw96295ebf/images/C9/C90165-/2000x/C90165-AFY_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/patchwork-shirt-blue-green/C90165-AFY.html?g=man,Unisex,,$540,,men_clothing.html
FA-UX-OUTW000128,Padded denim jacket,$700,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw6358637d/images/C9/C90161-/2000x/C90161-AQO_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/padded-denim-jacket-powder-blue/C90161-AQO.html?g=man,"3 Colors,Unisex",,$700,,men_clothing.html
FA-UX-OUTW000127,Twill cotton tailored jacket,$500,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwabc19a0e/images/C9/C90159-/2000x/C90159-640_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/twill-cotton-tailored-jacket-camel-brown/C90159-640.html?g=man,Unisex,,$500,,men_clothing.html
FN-MN-OUTW000993,Single-breasted wool blend coat,"$1,200",men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwd4117c07/images/B9/B90724-/2000x/B90724-W30_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/single-breasted-wool-blend-coat-dark-grey-melange/B90724-W30.html?g=man,,,"$1,200",,men_clothing.html
FN-MN-OUTW000910,Single-breasted coat,"$1,300",men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwd29f4b9c/images/B9/B90668-/2000x/B90668-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/single-breasted-coat-black/B90668-900.html?g=man,,,"$1,300",,men_clothing.html
FN-UX-OUTW000016,Denim jacket - Oversized unisex fit,$620,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwbc4007ba/images/C9/C90094-/2000x/C90094-228_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw9c482744/images/C9/C90094-/2000x/C90094-228_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/denim-jacket---oversized-unisex-fit-light-blue/C90094-228.html?g=man,2 Colors,,$620,,men_clothing.html
FN-MN-LEAT000267,Leather jacket,"$2,150",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw0eea6478/images/B7/B70138-/2000x/B70138-700_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwa708c2f2/images/B7/B70138-/2000x/B70138-700_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/leather-jacket-brown/B70138-700.html?g=man,,,"$2,150",,men_clothing.html
FN-MN-LEAT000260,Leather shirt jacket,"$2,000",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw1ca10e4a/images/B7/B70137-/2000x/B70137-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw977aed7e/images/B7/B70137-/2000x/B70137-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/leather-shirt-jacket-black/B70137-900.html?g=man,,,"$2,000",,men_clothing.html
FN-MN-LEAT000262,Leather jacket,"$2,000",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw9c989e94/images/B7/B70140-/2000x/B70140-BP5_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwdb6443db/images/B7/B70140-/2000x/B70140-BP5_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/leather-jacket-bubble-pink/B70140-BP5.html?g=man,,,"$2,000",,men_clothing.html
FN-MN-LEAT000266,Leather coat,"$2,800",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw7f6291c9/images/B7/B70135-/2000x/B70135-700_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw811da929/images/B7/B70135-/2000x/B70135-700_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/leather-coat-brown/B70135-700.html?g=man,,,"$2,800",,men_clothing.html
FN-MN-LEAT000255,Distressed leather jacket,"$2,200",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw2f37c890/images/B7/B70142-/2000x/B70142-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwe790fff4/images/B7/B70142-/2000x/B70142-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/distressed-leather-jacket-black/B70142-900.html?g=man,,,"$2,200",,men_clothing.html
FN-MN-OUTW000939,Wool zipper jacket,"$1,200",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw3d141d46/images/B9/B90699-/2000x/B90699-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw604d4ec5/images/B9/B90699-/2000x/B90699-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/wool-zipper-jacket-black/B90699-900.html?g=man,2 Colors,,"$1,200",,men_clothing.html
FN-MN-LEAT000265,Leather bomber jacket,"$2,500",men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwcccadcf9/images/B7/B70139-/2000x/B70139-BPH_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwd881d391/images/B7/B70139-/2000x/B70139-BPH_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/leather-bomber-jacket-multi-brown/B70139-BPH.html?g=man,,,"$2,500",,men_clothing.html
FN-UX-OUTW000018,Denim jacket - Oversized unisex fit,$570,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwa9833856/images/C9/C90095-/2000x/C90095-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/denim-jacket---oversized-unisex-fit-black/C90095-900.html?g=man,2 Colors,,$570,,men_clothing.html
FN-MN-OUTW000995,Cotton blend overshirt,$560,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw7f3beaf1/images/B9/B90722-/2000x/B90722-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/cotton-blend-overshirt-black/B90722-900.html?g=man,2 Colors,,$560,,men_clothing.html
FN-MN-LEAT000240,Shearling jacket,"$3,100",men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwaeeff926/images/B7/B70130-/2000x/B70130-AA5_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/shearling-jacket-taupe-grey/B70130-AA5.html?g=man,,,"$3,100",,men_clothing.html
FN-MN-LEAT000246,Shearling jacket,"$3,200",men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwd5d7a24f/images/B7/B70128-/2000x/B70128-AFQ_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/shearling-jacket-brown-beige/B70128-AFQ.html?g=man,,,"$3,200",,men_clothing.html
FA-UX-KNIT000029,V-neck cardigan,$420,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwcd16d44e/images/C6/C60038-/2000x/C60038-900_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwfea9cf21/images/C6/C60038-/2000x/C60038-900_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/v-neck-cardigan-black/C60038-900.html?g=man,"3 Colors,Unisex",,$420,,men_clothing.html
FN-MN-KNIT000470,Jacquard sweater,$560,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw2b79dd73/images/B6/B60311-/2000x/B60311-DKU_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw18cf9521/images/B6/B60311-/2000x/B60311-DKU_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/jacquard-sweater-jade-green-off-white/B60311-DKU.html?g=man,,,$560,,men_clothing.html
FN-MN-KNIT000473,Crew neck cardigan,$620,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw9cd7ed03/images/B6/B60323-/2000x/B60323-DLP_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwbeb905a8/images/B6/B60323-/2000x/B60323-DLP_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/crew-neck-cardigan-vintage-beige/B60323-DLP.html?g=man,,,$620,,men_clothing.html
FN-MN-KNIT000449,Mohair blend jumper,$800,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwed6f6bcb/images/B6/B60315-/2000x/B60315-DLQ_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw10b68f7f/images/B6/B60315-/2000x/B60315-DLQ_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/mohair-blend-jumper-light-grey-sweet-blue/B60315-DLQ.html?g=man,,,$800,,men_clothing.html
