product_id,product_name,product_price,product_color,category,image_urls,filename
,Teen Triomphe Bag in shiny calfskin,,,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_1_LIB_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_2_LIB_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
,Teen Triomphe Bag in shiny calfskin,,,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_1_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_2_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
,Teen Triomphe Bag in shiny calfskin,,,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
,Teen Triomphe Bag in Triomphe Canvas and Calfskin,,,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_1_SS24_P1_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_2_SS24_P1_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460SB3SMO.38NS,Celine Monochroms Studs Bracelet in Calfskin and Brass with Rhodium Finish; Black / Silver,490 USD,; Black / Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460SB3SMO.38NS_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460SB3SMO.38NS_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZW3BLM.03ST,Plein Soleil Bracelet in Calfskin and Brass with Rhodium Finish; Silver / Tan,490 USD,; Silver / Tan,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZW3BLM.03ST_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZW3BLM.03ST_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460RW3SMO.36BS,Triomphe Stud Clasp Bracelet in Brass with Rhodium Finish and Calfskin; Black/Silver,640 USD,; Black/Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460RW3SMO.36BS_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460RW3SMO.36BS_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460NL3SMO.04TS,Triomphe Clasp Bracelet in Calfskin and Brass with Rhodium Finish; Tan / Silver,570 USD,; Tan / Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460NL3SMO.04TS_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460NL3SMO.04TS_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
461BB6ACB.36BS,Triomphe Beach Bracelet in Acrylic and Brass with Rhodium Finish; Black/Silver,395 USD,; Black/Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/461BB6ACB.36BS_1_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/461BB6ACB.36BS_2_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460PX6BRA.36SI,Triomphe Small Gourmette Bracelet in Brass with Rhodium Finish; Silver,750 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460PX6BRA.36SI_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460PX6BRA.36SI_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460JG6BRA.36SI,Triomphe Gourmette Bracelet in Brass with Rhodium Finish; Silver,950 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460JG6BRA.36SI_1_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460JG6BRA.36SI_2_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZK6BRA.36SI,Celine Gourmette Bracelet in Brass with Rhodium Finish; Silver,750 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZK6BRA.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZK6BRA.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZL6SIL.36SI,Dash Snow Necklace in Sterling Silver; Silver,1300 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZL6SIL.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZL6SIL.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
461AB6BRS.38NO,Celine Geometric Necklace in Brass with Old Rhodium Finish and Strass; Black,1050 USD,; Black,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/461AB6BRS.38NO_1_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/461AB6BRS.38NO_2_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460JF6BRA.36SI,Triomphe Gourmette Necklace in Brass with Rhodium Finish; Silver,1350 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460JF6BRA.36SI_1_SUM23_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460JF6BRA.36SI_2_SUM23_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460UR6BRA.36SI,Triomphe Small Gourmette Necklace in Brass with Rhodium Finish; Silver,940 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460UR6BRA.36SI_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460UR6BRA.36SI_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZO6BRA.36SI,Celine Monochroms Stamp Ring in Brass with Rhodium Finish; Silver,435 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZO6BRA.36SI_1_SS24_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZO6BRA.36SI_2_SS24_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZI6BRA.36SI,Triomphe Gourmette Ring in Brass with Rhodium Finish; Silver,475 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZI6BRA.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZI6BRA.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZM6SIL.36SI,Dash Snow Earring in Sterling Silver; Silver,750 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZM6SIL.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZM6SIL.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZM6SIL.36SI,Dash Snow Earring in Sterling Silver; Silver,750 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZM6SIL.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZM6SIL.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ST6BRS.01XS,Triomphe Fringe Earring in Brass with Rhodium finish and Strass; Crystal,410 USD,; Crystal,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ST6BRS.01XS_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ST6BRS.01XS_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZL6SIL.36SI,Dash Snow Necklace in Sterling Silver; Silver,1300 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZL6SIL.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZL6SIL.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
46R546SSO.38OY,Aiguise Necklace in Sterling Silver with Rhodium finish and Onyx; Silver / Onyx,670 USD,; Silver / Onyx,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/46R546SSO.38OY_1_Win19_261974v3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/46R546SSO.38OY_2_Win19_262504v3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
461AB6BRS.38NO,Celine Geometric Necklace in Brass with Old Rhodium Finish and Strass; Black,1050 USD,; Black,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/461AB6BRS.38NO_1_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/461AB6BRS.38NO_2_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460JF6BRA.36SI,Triomphe Gourmette Necklace in Brass with Rhodium Finish; Silver,1350 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460JF6BRA.36SI_1_SUM23_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460JF6BRA.36SI_2_SUM23_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460UR6BRA.36SI,Triomphe Small Gourmette Necklace in Brass with Rhodium Finish; Silver,940 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460UR6BRA.36SI_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460UR6BRA.36SI_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460JK6BPE.01IS,Celine Monochroms Necklace in Glass Pearls and Brass with Rhodium Finish; Ivory / Silver,790 USD,; Ivory / Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460JK6BPE.01IS_1_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460JK6BPE.01IS_2_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460SB3SMO.38NS,Celine Monochroms Studs Bracelet in Calfskin and Brass with Rhodium Finish; Black / Silver,490 USD,; Black / Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460SB3SMO.38NS_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460SB3SMO.38NS_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZW3BLM.03ST,Plein Soleil Bracelet in Calfskin and Brass with Rhodium Finish; Silver / Tan,490 USD,; Silver / Tan,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZW3BLM.03ST_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZW3BLM.03ST_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460RW3SMO.36BS,Triomphe Stud Clasp Bracelet in Brass with Rhodium Finish and Calfskin; Black/Silver,640 USD,; Black/Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460RW3SMO.36BS_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460RW3SMO.36BS_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460NL3SMO.04TS,Triomphe Clasp Bracelet in Calfskin and Brass with Rhodium Finish; Tan / Silver,570 USD,; Tan / Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460NL3SMO.04TS_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460NL3SMO.04TS_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
461BB6ACB.36BS,Triomphe Beach Bracelet in Acrylic and Brass with Rhodium Finish; Black/Silver,395 USD,; Black/Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/461BB6ACB.36BS_1_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/461BB6ACB.36BS_2_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460NI2SIB.04TS,Triomphe Beach Bracelet in Silk and Brass with Rhodium Finish; Tan / Silver,395 USD,; Tan / Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460NI2SIB.04TS_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460NI2SIB.04TS_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460PX6BRA.36SI,Triomphe Small Gourmette Bracelet in Brass with Rhodium Finish; Silver,750 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460PX6BRA.36SI_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460PX6BRA.36SI_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZK6BRA.36SI,Celine Gourmette Bracelet in Brass with Rhodium Finish; Silver,750 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZK6BRA.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZK6BRA.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460JG6BRA.36SI,Triomphe Gourmette Bracelet in Brass with Rhodium Finish; Silver,950 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460JG6BRA.36SI_1_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460JG6BRA.36SI_2_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
46Y186SIL.36SI,Chaîne Triomphe Golden Handcuff Bracelet in Sterling Silver with Rhodium finish; Silver,1050 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/46Y186SIL.36SI_1_SUM22_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/46Y186SIL.36SI_2_SUM22_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZO6BRA.36SI,Celine Monochroms Stamp Ring in Brass with Rhodium Finish; Silver,435 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZO6BRA.36SI_1_SS24_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZO6BRA.36SI_2_SS24_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
460ZI6BRA.36SI,Triomphe Gourmette Ring in Brass with Rhodium Finish; Silver,475 USD,; Silver,men_jewellery,"https://twicpics.celine.com/product-prd/images/large/460ZI6BRA.36SI_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/460ZI6BRA.36SI_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_jewellery.html
,Teen Triomphe Bag in shiny calfskin,,,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_1_LIB_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_2_LIB_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
,Teen Triomphe Bag in shiny calfskin,,,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_1_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_2_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
,Teen Triomphe Bag in shiny calfskin,,,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
,Teen Triomphe Bag in Triomphe Canvas and Calfskin,,,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_1_SS24_P1_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_2_SS24_P1_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2W01C281X.38NO,celine coach jacket in nylon; Black,1950 USD,; Black,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2W01C281X.38NO_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2W01C281X.38NO_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2V56D896C.38NO,classic teddy jacket in textured wool; Black,3400 USD,; Black,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2V56D896C.38NO_1_WIN22_V9.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2V56D896C.38NO_2_WIN22_V9.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2W22C227R.07MR,celine loose teddy jacket in nylon; Navy,2600 USD,; Navy,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2W22C227R.07MR_1_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2W22C227R.07MR_2_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2W42B048S.08GC,loose teddy jacket in satin-finish nylon; Light Grey,2850 USD,; Light Grey,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2W42B048S.08GC_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2W42B048S.08GC_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2EH99280D.38NO,straight blouson jacket in soft lambskin; Black,5500 USD,; Black,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2EH99280D.38NO_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2EH99280D.38NO_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2Q472947F.38CH,trucker jacket in charcoal wash denim; Charcoal Wash,1950 USD,; Charcoal Wash,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2Q472947F.38CH_1_FW23_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2Q472947F.38CH_2_FW23_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2Q472930F.07UW,trucker jacket in union wash denim; UNION WASH,1950 USD,; UNION WASH,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2Q472930F.07UW_1_WIN22_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2Q472930F.07UW_2_WIN22_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2Q912365M.07DU,70's trucker jacket in dark union wash denim; DARK UNION WASH,2600 USD,; DARK UNION WASH,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2Q912365M.07DU_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2Q912365M.07DU_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2W23C233V.02MK,celine saharienne jacket in camouflage cotton; KAKI MILITAIRE,2400 USD,; KAKI MILITAIRE,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2W23C233V.02MK_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2W23C233V.02MK_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2W44B177R.02KK,celine saharienne jacket in cotton; Kaki,2200 USD,; Kaki,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2W44B177R.02KK_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2W44B177R.02KK_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2ADCX616Y.38EC,celine oversized baja in crocheted cotton; black / ecru,3550 USD,; black / ecru,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2ADCX616Y.38EC_1_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2ADCX616Y.38EC_2_SS24_P1_M_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2AX4A393W.14ML,oversized baja in leopard print brushed cotton; Multicolor,2450 USD,; Multicolor,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2AX4A393W.14ML_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2AX4A393W.14ML_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2AD7O192W.31FE,celine college cardigan in cotton; Forest,1950 USD,; Forest,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2AD7O192W.31FE_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2AD7O192W.31FE_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2ADAR298Y.38NO,embroidered cardigan jacket in brushed alpaca; Black,16400 USD,; Black,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2ADAR298Y.38NO_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2ADAR298Y.38NO_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2A19R423P.38NO,celine oversized sweater in ribbed wool; Black,1350 USD,; Black,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2A19R423P.38NO_1_SUM22_V9.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2A19R423P.38NO_2_SUM22_V9.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2ADCW481Y.01YV,celine oversized sweater in striped cotton; ecru / navy,1500 USD,; ecru / navy,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2ADCW481Y.01YV_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2ADCW481Y.01YV_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2AH80322U.38NO,triomphe crew neck sweater in wool; Black,1150 USD,; Black,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2AH80322U.38NO_1_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2AH80322U.38NO_2_FW23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2AH80322U.09GM,triomphe crew neck sweater in wool; Medium grey,1150 USD,; Medium grey,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2AH80322U.09GM_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2AH80322U.09GM_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2AD7C264W.02OQ,crew neck sweater in Scottish cashmere; Oatmeal,1600 USD,; Oatmeal,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2AD7C264W.02OQ_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2AD7C264W.02OQ_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2ADDU012W.01OB,celine crew neck marinière sweater in cotton; OFF WHITE / BLACK,1600 USD,; OFF WHITE / BLACK,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2ADDU012W.01OB_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2ADDU012W.01OB_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2ADCK823Y.38NO,triomphe V-neck sweater in wool; Black,1100 USD,; Black,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2ADCK823Y.38NO_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2ADCK823Y.38NO_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
2ADCJ366Y.12TZ,triomphe V-neck sweater in striped wool; ECRU/BLUE/RED,1150 USD,; ECRU/BLUE/RED,men_ready_to_wear,"https://twicpics.celine.com/product-prd/images/large/2ADCJ366Y.12TZ_1_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2ADCJ366Y.12TZ_2_SS24_P1_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",men_ready_to_wear.html
