category,product_name,product_id,price,discount_price,product_url,image_urls,color_name,currency,filename,relative_path
women-clothing-knitwear-shirts,GLOBE SHIRT IN ECO COTTON FEEL,CM000002X12667S9201,855,599,https://us.herno.com/en/women/knitwear/shirts/globe-shirt-in-eco-cotton-feel-blue-CM000002X12667S9201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa2f2662c/images/zoom/CM000002X12667S_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,women.html,women.html
women-clothing-parka-and-jackets,GLOBE JACKET IN ECO EVERYDAY,GC000004X126669201,1.360,952,https://us.herno.com/en/women/outerwear/parka-and-jackets/globe-jacket-in-eco-everyday-blue-GC000004X126669201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw1a804859/images/zoom/GC000004X12666_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,women.html,women.html
women-clothing-parka-and-jackets,GLOBE JACKET IN SHINY RECYCLED,GI000013X126699201,1.195,837,https://us.herno.com/en/women/outerwear/parka-and-jackets/globe-jacket-in-shiny-recycled-blue-GI000013X126699201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw7f75132a/images/zoom/GI000013X12669_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,women.html,women.html
women-clothing-parka-and-jackets,GLOBE PARKA IN ECO MONOGRAM,GI000015X12668P9201,1.455,1.019,https://us.herno.com/en/women/outerwear/parka-and-jackets/globe-parka-in-eco-monogram-blue-GI000015X12668P9201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw2ae9e196/images/zoom/GI000015X12668P_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,women.html,women.html
women-apparel-trousers,GLOBE TROUSERS IN ECO EVERYDAY,PT000005X126669201,880,616,https://us.herno.com/en/women/clothing/trousers/globe-trousers-in-eco-everyday-blue-PT000005X126669201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw233a7b2d/images/zoom/PT000005X12666_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,women.html,women.html
women-apparel-trousers,GLOBE CROPPED TROUSERS IN PHOTOCROMATIC MONOGRAM,PT000007X12671J1000,1.025,718,https://us.herno.com/en/women/clothing/trousers/globe-cropped-trousers-in-photocromatic-monogram-white-PT000007X12671J1000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw7c3ceafa/images/zoom/PT000007X12671J_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-clothing-capes,GLOBE CAPE IN FAST5DEGRADABLE,PI000024X123611980,1.015,711,https://us.herno.com/en/women/outerwear/capes/globe-cape-in-fast5degradable-light-beige-PI000024X123611980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw8024ce26/images/zoom/PI000024X12361_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-apparel-trousers,GLOBE CROPPED TROUSERS IN PHOTOCROMATIC MONOGRAM,PT000007X12671J1980,1.025,718,https://us.herno.com/en/women/clothing/trousers/globe-cropped-trousers-in-photocromatic-monogram-light-beige-PT000007X12671J1980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwab9af10a/images/zoom/PT000007X12671J_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-clothing-parka-and-jackets,GLOBE JACKET IN SHINY RECYCLED,GI000013X126691980,1.195,837,https://us.herno.com/en/women/outerwear/parka-and-jackets/globe-jacket-in-shiny-recycled-light-beige-GI000013X126691980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw51f834e2/images/zoom/GI000013X12669_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-apparel-trousers,GLOBE TROUSERS IN ECO EVERYDAY,PT000005X126661980,880,616,https://us.herno.com/en/women/clothing/trousers/globe-trousers-in-eco-everyday-light-beige-PT000005X126661980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwc0b36688/images/zoom/PT000005X12666_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-clothing-knitwear-shirts,GLOBE SHIRT IN ECO COTTON FEEL,CM000002X12667S7403,855,599,https://us.herno.com/en/women/knitwear/shirts/globe-shirt-in-eco-cotton-feel-garden-green-CM000002X12667S7403.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw55831eb6/images/zoom/CM000002X12667S_7403_0.jpg?sw=710&sh=900&sm=fit,Garden Green,USD,women.html,women.html
women-clothing-capes,GLOBE CAPE IN FAST5DEGRADABLE,PI000024X123617403,1.015,711,https://us.herno.com/en/women/outerwear/capes/globe-cape-in-fast5degradable-garden-green-PI000024X123617403.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dweb7d955e/images/zoom/PI000024X12361_7403_0.jpg?sw=710&sh=900&sm=fit,Garden Green,USD,women.html,women.html
women-clothing-jackets-blazers,GLOBE BLAZER IN RECYCLED NYLON TWILL,GA000002X125107403,1.095,767,https://us.herno.com/en/women/outerwear/blazers/globe-blazer-in-recycled-nylon-twill-garden-green-GA000002X125107403.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa7db6575/images/zoom/GA000002X12510_7403_0.jpg?sw=710&sh=900&sm=fit,Garden Green,USD,women.html,women.html
women-clothing-knitwear-shirts,GLOBE SHIRT IN ECO COTTON FEEL,CM000002X12667S1000,855,599,https://us.herno.com/en/women/knitwear/shirts/globe-shirt-in-eco-cotton-feel-white-CM000002X12667S1000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw2cadff20/images/zoom/CM000002X12667S_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-clothing-gilet,ECOAGE SLEEVELESS JACKET,GI000223D124561000,640,448,https://us.herno.com/en/women/outerwear/vests/ecoage-sleeveless-jacket-white-GI000223D124561000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwc701f168/images/zoom/GI000223D12456_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-apparel-trousers,GLOBE CROPPED TROUSERS IN ECO EVERYDAY,PT000004X126661980,740,518,https://us.herno.com/en/women/clothing/trousers/globe-cropped-trousers-in-eco-everyday-light-beige-PT000004X126661980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw31e53532/images/zoom/PT000004X12666_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-clothing-parka-and-jackets,GLOBE JACKET IN ECO EVERYDAY,GC000004X126661980,1.360,952,https://us.herno.com/en/women/outerwear/parka-and-jackets/globe-jacket-in-eco-everyday-light-beige-GC000004X126661980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw2ff06aec/images/zoom/GC000004X12666_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-clothing-bomber,GLOBE BOMBER JACKET IN PHOTOCROMATIC MONOGRAM,GI000014X12671J1980,1.485,1.040,https://us.herno.com/en/women/outerwear/bomber/globe-bomber-jacket-in-photocromatic-monogram-light-beige-GI000014X12671J1980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw4d709829/images/zoom/GI000014X12671J_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-clothing-parka-and-jackets,GLOBE PARKA IN ECO MONOGRAM,GI000015X12668P1980,1.455,1.019,https://us.herno.com/en/women/outerwear/parka-and-jackets/globe-parka-in-eco-monogram-light-beige-GI000015X12668P1980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw38627663/images/zoom/GI000015X12668P_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-apparel-skirts,GLOBE SKIRT IN ECO EVERYDAY,GN000001X126661980,785,550,https://us.herno.com/en/women/clothing/skirts-and-dresses/globe-skirt-in-eco-everyday-light-beige-GN000001X126661980.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwab93926a/images/zoom/GN000001X12666_1980_0.jpg?sw=710&sh=900&sm=fit,Light Beige,USD,women.html,women.html
women-apparel-trousers,GLOBE TROUSERS IN RECYCLED NYLON TWILL,PT000008X125107403,790,553,https://us.herno.com/en/women/clothing/trousers/globe-trousers-in-recycled-nylon-twill-garden-green-PT000008X125107403.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwbb9bc64b/images/zoom/PT000008X12510_7403_0.jpg?sw=710&sh=900&sm=fit,Garden Green,USD,women.html,women.html
women-clothing-bomber,COTTON CASHMERE RAIN BOMBER JACKET,GI000255D131859409,1.265,886,https://us.herno.com/en/women/outerwear/bomber/cotton-cashmere-rain-bomber-jacket-pearl-GI000255D131859409.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw5d422c6c/images/zoom/GI000255D13185_9409_0.jpg?sw=710&sh=900&sm=fit,Pearl,USD,women.html,women.html
women-clothing-knitwear-tshirts,SUPERFINE COTTON JERSEY AND SPRING LACE T-SHIRT,JG000205D520161000,195,137,https://us.herno.com/en/women/knitwear/t-shirts/superfine-cotton-jersey-and-spring-lace-t-shirt-white-JG000205D520161000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw3104c732/images/zoom/JG000205D52016_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-clothing-bomber,BOMBER JACKET IN NYLON ULTRALIGHT,PI001893D120171985,765,536,https://us.herno.com/en/women/outerwear/bomber/bomber-jacket-in-nylon-ultralight-chantilly-PI001893D120171985.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa7b5c5c6/images/zoom/PI001893D12017_1985_0.jpg?sw=710&sh=900&sm=fit,Chantilly,USD,women.html,women.html
women-apparel-trousers,COMFY SWEATER SHORTS,PT000032D500701000,280,196,https://us.herno.com/en/women/clothing/trousers/comfy-sweater-shorts-white-PT000032D500701000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd8867a95/images/zoom/PT000032D50070_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-clothing-knitwear-bomber,COMFY SWEATER SWEATSHIRT,JG000214D500701000,295,207,https://us.herno.com/en/women/knitwear/sweatshirts-and-bomber/comfy-sweater-sweatshirt-white-JG000214D500701000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwe63038ac/images/zoom/JG000214D50070_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-clothing-knitwear-hoodies,ETERNITY V-NECK SWEATER,MV000002D710012150,945,662,https://us.herno.com/en/women/knitwear/sweaters-and-cardigan/eternity-v-neck-sweater-camel-MV000002D710012150.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd05f4831/images/zoom/MV000002D71001_2150_0.jpg?sw=710&sh=900&sm=fit,Camel,USD,women.html,women.html
women-clothing-parka-and-jackets,TREND TWEED JACKET,GC000448D131739300,930,651,https://us.herno.com/en/women/outerwear/parka-and-jackets/trend-tweed-jacket-black-GC000448D131739300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwff132ea4/images/zoom/GC000448D13173_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-apparel-trousers,LIGHT COTTON STRETCH AND NYLON ULTRALIGHT TROUSERS,PT000028D131649300,455,319,https://us.herno.com/en/women/clothing/trousers/light-cotton-stretch-and-nylon-ultralight-trousers-black-PT000028D131649300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw06c3416d/images/zoom/PT000028D13164_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-parka-and-jackets,TREND TWEED JACKET,GA000253D131731000,775,543,https://us.herno.com/en/women/outerwear/parka-and-jackets/trend-tweed-jacket-white-GA000253D131731000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw977d1ce6/images/zoom/GA000253D13173_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-apparel-trousers,CASUAL SATIN SHORTS,PT000030D125069300,275,193,https://us.herno.com/en/women/clothing/trousers/casual-satin-shorts-black-PT000030D125069300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw9813361f/images/zoom/PT000030D12506_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-knitwear-shirts,PRINTEX H SHIRT,CM000007D12611P1092,465,326,https://us.herno.com/en/women/knitwear/shirts/printex-h-shirt-white-blue-CM000007D12611P1092.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw5e35e3f7/images/zoom/CM000007D12611P_1092_0.jpg?sw=710&sh=900&sm=fit,White/Blue,USD,women.html,women.html
women-clothing-gilet,SLEEVELESS NYLON ULTRALIGHT AND TECHNO TAFFETÀ JACKET,PI001873D120179006,680,476,https://us.herno.com/en/women/outerwear/vests/sleeveless-nylon-ultralight-and-techno-taffeta-jacket-light-blue-PI001873D120179006.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw9382ea2c/images/zoom/PI001873D12017_9006_0.jpg?sw=710&sh=900&sm=fit,Light Blue,USD,women.html,women.html
women-clothing-ashape,ROSSELLA,PI0767DIC120174015,655,459,https://us.herno.com/en/women-clothing-aline/rossella-pink-PI0767DIC120174015.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwb81906e0/images/zoom/PI0767DIC12017_4015_0.jpg?sw=710&sh=900&sm=fit,Pink,USD,women.html,women.html
women-apparel-trousers,CASUAL SATIN SHORTS,PT000030D125062000,275,193,https://us.herno.com/en/women/clothing/trousers/casual-satin-shorts-sand-PT000030D125062000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw364510c1/images/zoom/PT000030D12506_2000_0.jpg?sw=710&sh=900&sm=fit,Sand,USD,women.html,women.html
women-clothing-parka-and-jackets,ECOAGE PARKA,GI000237D124562000,925,648,https://us.herno.com/en/women/outerwear/parka-and-jackets/ecoage-parka-sand-GI000237D124562000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwf47b1063/images/zoom/GI000237D12456_2000_0.jpg?sw=710&sh=900&sm=fit,Sand,USD,women.html,women.html
women-clothing-ashape,ROSSELLA,PI0767DIC120178098,655,459,https://us.herno.com/en/women-clothing-aline/rossella-burnt-PI0767DIC120178098.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw8d1d8fb3/images/zoom/PI0767DIC12017_8098_0.jpg?sw=710&sh=900&sm=fit,Burnt,USD,women.html,women.html
women-clothing-capes,NYLON ULTRALIGHT CAPE JACKET,PI001867D120177102,635,445,https://us.herno.com/en/women/outerwear/capes/nylon-ultralight-cape-jacket-aqua-PI001867D120177102.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw58b76edd/images/zoom/PI001867D12017_7102_0.jpg?sw=710&sh=900&sm=fit,Aqua,USD,women.html,women.html
women-clothing-ashape,CASHMERE SILK AND NYLON ULTRALIGHT A-LINE JACKET,PI001850D380877102,1.515,1.061,https://us.herno.com/en/women-clothing-aline/cashmere-silk-and-nylon-ultralight-a-line-jacket-aqua-PI001850D380877102.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw20185726/images/zoom/PI001850D38087_7102_0.jpg?sw=710&sh=900&sm=fit,Aqua,USD,women.html,women.html
women-clothing-knitwear-hoodies,ETERNITY SWEATER,MG000132D710019300,875,613,https://us.herno.com/en/women/knitwear/sweaters-and-cardigan/eternity-sweater-black-MG000132D710019300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw69596db8/images/zoom/MG000132D71001_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-knitwear-tshirts,SUPERFINE COTTON JERSEY AND SPRING LACE TOP,JG000227D520162000,315,221,https://us.herno.com/en/women/knitwear/t-shirts/superfine-cotton-jersey-and-spring-lace-top-sand-JG000227D520162000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw07223acc/images/zoom/JG000227D52016_2000_0.jpg?sw=710&sh=900&sm=fit,Sand,USD,women.html,women.html
women-clothing-knitwear-bomber,"DIAGONAL COTTON, FLEECE AND MESH SWEATSHIRT",JG000228D500729300,265,186,https://us.herno.com/en/women/knitwear/sweatshirts-and-bomber/diagonal-cotton--fleece-and-mesh-sweatshirt-black-JG000228D500729300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa1a3d467/images/zoom/JG000228D50072_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-bomber,BOMBER JACKET IN NYLON ULTRALIGHT,PI001875D120179300,670,469,https://us.herno.com/en/women/outerwear/bomber/bomber-jacket-in-nylon-ultralight-black-PI001875D120179300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwe8f754c1/images/zoom/PI001875D12017_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-gilet,SLEEVELESS JACKET IN NYLON ULTRALIGHT,PI001843D120172155,655,459,https://us.herno.com/en/women/outerwear/vests/sleeveless-jacket-in-nylon-ultralight-camel-PI001843D120172155.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw97d390d3/images/zoom/PI001843D12017_2155_0.jpg?sw=710&sh=900&sm=fit,Camel,USD,women.html,women.html
women-clothing-capes,MARGHERITA,PI0754DIC120179011,540,378,https://us.herno.com/en/women/outerwear/capes/margherita-sky-PI0754DIC120179011.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw5ac7bde9/images/zoom/PI0754DIC12017_9011_0.jpg?sw=710&sh=900&sm=fit,Sky,USD,women.html,women.html
women-clothing-capes,ELSA,PI0613DIC120179011,635,445,https://us.herno.com/en/women/outerwear/capes/elsa-sky-PI0613DIC120179011.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw625d5516/images/zoom/PI0613DIC12017_9011_0.jpg?sw=710&sh=900&sm=fit,Sky,USD,women.html,women.html
women-clothing-parka-and-jackets,ELENA,PI0608DIC120179011,595,417,https://us.herno.com/en/women/outerwear/parka-and-jackets/elena-sky-PI0608DIC120179011.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd7a71cb8/images/zoom/PI0608DIC12017_9011_0.jpg?sw=710&sh=900&sm=fit,Sky,USD,women.html,women.html
women-clothing-knitwear-tshirts,CHIC COTTON JERSEY AND CHIC MESH T-SHIRT,JG000229D520069300,195,137,https://us.herno.com/en/women/knitwear/t-shirts/chic-cotton-jersey-and-chic-mesh-t-shirt-black-JG000229D520069300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwc27c3e62/images/zoom/JG000229D52006_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-knitwear-hoodies,FRIZZY LUREX KNIT CARDIGAN,MC000152D760381096,875,613,https://us.herno.com/en/women/knitwear/sweaters-and-cardigan/frizzy-lurex-knit-cardigan-white-silver-MC000152D760381096.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw5a7ac4d0/images/zoom/MC000152D76038_1096_0.jpg?sw=710&sh=900&sm=fit,White/Silver,USD,women.html,women.html
women-clothing-knitwear-hoodies,ETERNITY SWEATER,MG000132D710017102,875,613,https://us.herno.com/en/women/knitwear/sweaters-and-cardigan/eternity-sweater-aqua-MG000132D710017102.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw1c34a973/images/zoom/MG000132D71001_7102_0.jpg?sw=710&sh=900&sm=fit,Aqua,USD,women.html,women.html
women-clothing-knitwear-hoodies,VISCOSE LUREX RIB SWEATER,MG000124D760369400,510,357,https://us.herno.com/en/women/knitwear/sweaters-and-cardigan/viscose-lurex-rib-sweater-grey-MG000124D760369400.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw55ed3786/images/zoom/MG000124D76036_9400_2.jpg?sw=710&sh=900&sm=fit,Grey,USD,women.html,women.html
women-clothing-gilet,SLEEVELESS NYLON ULTRALIGHT AND TECHNO TAFFETÀ JACKET,PI001873D120179402,680,476,https://us.herno.com/en/women/outerwear/vests/sleeveless-nylon-ultralight-and-techno-taffeta-jacket-grey-pearl-PI001873D120179402.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw50a6672c/images/zoom/PI001873D12017_9402_0.jpg?sw=710&sh=900&sm=fit,Grey Pearl,USD,women.html,women.html
women-clothing-knitwear-bomber,VISCOSE SWEATER AND TECHNO TAFFETÀ BOMBER JACKET,JC000056D500691000,465,326,https://us.herno.com/en/women/knitwear/sweatshirts-and-bomber/viscose-sweater-and-techno-taffeta-bomber-jacket-white-JC000056D500691000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwc6d1b61c/images/zoom/JC000056D50069_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-clothing-knitwear-bomber,YOGA CAPE WITH SCARF,JC000057D13461S1000,760,532,https://us.herno.com/en/women/knitwear/sweatshirts-and-bomber/yoga-cape-with-scarf-white-JC000057D13461S1000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw594e7cf4/images/zoom/JC000057D13461S_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-clothing-bomber,SUEDE EFFECT BOMBER JACKET,GI000243D124549300,960,672,https://us.herno.com/en/women/outerwear/bomber/suede-effect-bomber-jacket-black-GI000243D124549300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwb5873c12/images/zoom/GI000243D12454_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-ashape,NEW LINEN JACKET,PI001889D171059210,735,515,https://us.herno.com/en/women-clothing-aline/new-linen-jacket-blue-white-PI001889D171059210.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw5e0b9103/images/zoom/PI001889D17105_9210_0.jpg?sw=710&sh=900&sm=fit,Blue/White,USD,women.html,women.html
women-apparel-trousers,PLEATED VISCOSE EFFECT TROUSERS,PT000048D126079402,320,224,https://us.herno.com/en/women/clothing/trousers/pleated-viscose-effect-trousers-grey-pearl-PT000048D126079402.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwf345d6f6/images/zoom/PT000048D12607_9402_0.jpg?sw=710&sh=900&sm=fit,Grey Pearl,USD,women.html,women.html
women-clothing-trench,LIGHT COTTON CANVAS TRENCH COAT,IM000164D131792000,1.170,819,https://us.herno.com/en/women/outerwear/coats-and-trench-coats/light-cotton-canvas-trench-coat-sand-IM000164D131792000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwaa374883/images/zoom/IM000164D13179_2000_0.jpg?sw=710&sh=900&sm=fit,Sand,USD,women.html,women.html
women-clothing-parka-and-jackets,JACKET IN NYLON ULTRALIGHT,PI001851D120179300,625,438,https://us.herno.com/en/women/outerwear/parka-and-jackets/jacket-in-nylon-ultralight-black-PI001851D120179300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw65de4768/images/zoom/PI001851D12017_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,women.html,women.html
women-clothing-ashape,GLAM TWEED AND ECOAGE BOMBER JACKET,PI001877D131749006,835,585,https://us.herno.com/en/women-clothing-aline/glam-tweed-and-ecoage-bomber-jacket-light-blue-PI001877D131749006.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwaef83090/images/zoom/PI001877D13174_9006_0.jpg?sw=710&sh=900&sm=fit,Light Blue,USD,women.html,women.html
women-clothing-knitwear-hoodies,ETERNITY V-NECK SWEATER,MV000002D710011300,945,662,https://us.herno.com/en/women/knitwear/sweaters-and-cardigan/eternity-v-neck-sweater-ice-MV000002D710011300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwc661c6ef/images/zoom/MV000002D71001_1300_0.jpg?sw=710&sh=900&sm=fit,Ice,USD,women.html,women.html
women-apparel-trousers,PRINTEX H TROUSERS,PT000037D12611P1092,615,431,https://us.herno.com/en/women/clothing/trousers/printex-h-trousers-white-blue-PT000037D12611P1092.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwedc1066d/images/zoom/PT000037D12611P_1092_0.jpg?sw=710&sh=900&sm=fit,White/Blue,USD,women.html,women.html
women-clothing-parka-and-jackets,ELENA,PI0608DIC120174015,595,417,https://us.herno.com/en/women/outerwear/parka-and-jackets/elena-pink-PI0608DIC120174015.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw41c14929/images/zoom/PI0608DIC12017_4015_0.jpg?sw=710&sh=900&sm=fit,Pink,USD,women.html,women.html
women-clothing-capes,ELSA,PI0613DIC120174015,635,445,https://us.herno.com/en/women/outerwear/capes/elsa-pink-PI0613DIC120174015.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwf912c113/images/zoom/PI0613DIC12017_4015_0.jpg?sw=710&sh=900&sm=fit,Pink,USD,women.html,women.html
women-clothing-raincoats,SPRING LACE AND ECOAGE TRENCH COAT,IM000168D125751000,715,501,https://us.herno.com/en/women/outerwear/raincoats/spring-lace-and-ecoage-trench-coat-white-IM000168D125751000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw7d67753b/images/zoom/IM000168D12575_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,women.html,women.html
women-apparel-trousers,STRUCTURES NYLON TROUSERS,PT000039D126098098,435,305,https://us.herno.com/en/women/clothing/trousers/structures-nylon-trousers-burnt-PT000039D126098098.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwf5c2a45f/images/zoom/PT000039D12609_8098_0.jpg?sw=710&sh=900&sm=fit,Burnt,USD,women.html,women.html
