user_category,product_url,product_name,price,original_price,image_urls,sizes,availability,label,filename
all_woman,/products/ma0018fab1d05e60gr-fontizi-coat-green,Fontizi Coat,$510,Regular price$850,"//us.isabelmarant.com/cdn/shop/files/24PMA0018FA-B1D05E-60GR-A.jpg?v=1712575181&width=1200, //us.isabelmarant.com/cdn/shop/files/24PMA0018FA-B1D05E-60GR-D.jpg?v=1712575183&width=1200","T0, T1, T2, T3","available, available, available, available",,all_woman.html
all_woman,/products/ro0375faa1j03e01bk-leazali-dress-black,Leazali Dress,$315,Regular price$525,"//us.isabelmarant.com/cdn/shop/files/23PRO0375FA-A1J03E-01BK-A.jpg?v=1713762227&width=1200, //us.isabelmarant.com/cdn/shop/files/23PRO0375FA-A1J03E-01BK-D.jpg?v=1713762230&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/co0010faa3b09b60am-new-color-strip-necklace-turquoise,New Color Strip Necklace,$213,Regular price$355,"//us.isabelmarant.com/cdn/shop/files/23ACO0010FA-A3B09B-60AM-F.jpg?v=1712340669&width=480, //us.isabelmarant.com/cdn/shop/files/24PCO0010FA-A3B09B-60AM-F.jpg?v=1712343784&width=480",,,,all_woman.html
all_woman,/products/bo0086fbb1a09s20ck-reachi-low-boots-chalk,REACHI LOW BOOTS,$594,Regular price$990,"//us.isabelmarant.com/cdn/shop/files/24PBO0086FB-B1A09S-20CK-R.jpg?v=1715683305&width=1200, //us.isabelmarant.com/cdn/shop/files/24PBO0086FB-B1A09S-20CK-D.jpg?v=1715683305&width=1200","35, 36, 37, 38, 39, 40, 41","not available, not available, available, available, not available, not available, not available",,all_woman.html
all_woman,/products/ve0015fab1j07ebery-gelio-jacket-beige-raspberry,Gelio Jacket,$417,Regular price$695,"//us.isabelmarant.com/cdn/shop/files/24PVE0015FA-B1J07E-BERY-A.jpg?v=1713762381&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0015FA-B1J07E-BERY-D.jpg?v=1713762384&width=1200",,,,all_woman.html
all_woman,/products/bl0106fab1b07b40pk-perfectly-earrings-pink,Perfectly Earrings,$102,Regular price$170,"//us.isabelmarant.com/cdn/shop/files/24PBL0106FA-B1B07B-40PK-F.jpg?v=1712575083&width=1200, //us.isabelmarant.com/cdn/shop/files/24PBL0106FA-B1B07B-40PK-D.jpg?v=1712575081&width=1200",,,,all_woman.html
all_woman,/products/ro0011fab1j04i86ma-albini-dress-mauve,Albini Dress,$834,"Regular price$1,390","//us.isabelmarant.com/cdn/shop/files/24PRO0011FA-B1J04I-86MA-A.jpg?v=1712575245&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0011FA-B1J04I-86MA-F.jpg?v=1712575253&width=1200","34, 36, 38, 40, 42, 44, 46","available, available, available, available, available, available, not available",,all_woman.html
all_woman,/products/cu048xfbb1c13a40lk-giorgia-hat-light-pink,Giorgia Hat,$147,Regular price$245,"//us.isabelmarant.com/cdn/shop/files/24PCU048XFB-B1C13A-40LK-F.jpg?v=1714470633&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCU048XFB-B1C13A-40LK-D.jpg?v=1714470633&width=1200","56, 57, 58","available, available, available",,all_woman.html
all_woman,/products/cq001xfbb1c02o23ec-tyron-logo-cap-ecru,Tyron logo Cap,$126,Regular price$210,"//us.isabelmarant.com/cdn/shop/files/24PCQ001XFB-B1C02O-23EC-F.jpg?v=1715939569&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCQ001XFB-B1C02O-23EC-D.jpg?v=1715939569&width=1200","57, 59","available, available",,all_woman.html
all_woman,/products/ju0192fab1l01o70rd-amelie-skirt-red,Amelie skirt,$249,Regular price$415,"//us.isabelmarant.com/cdn/shop/files/24PJU0192FA-B1L01O-70RD-A.jpg?v=1715940017&width=1200, //us.isabelmarant.com/cdn/shop/files/24PJU0192FA-B1L01O-70RD-F.jpg?v=1715940017&width=1200","34, 36, 38, 40, 42, 44","not available, available, available, not available, available, not available",,all_woman.html
all_woman,/products/bo0066fab1a04s01bk-miyako-low-boots-black,Miyako Low Boots,$870,"Regular price$1,450","//us.isabelmarant.com/cdn/shop/files/24PBO0066FA-B1A04S-01BK-A.jpg?v=1713762284&width=1200, //us.isabelmarant.com/cdn/shop/files/24PBO0066FA-B1A04S-01BK-D.jpg?v=1713762286&width=1200","35, 36, 37, 38, 39, 40, 41","not available, available, available, available, not available, available, available",,all_woman.html
all_woman,/products/pu0008fab1l01o70rd-azra-sweater-red,Azra sweater,$354,Regular price$590,"//us.isabelmarant.com/cdn/shop/files/24PPU0008FA-B1L01O-70RD-F.jpg?v=1715933391&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPU0008FA-B1L01O-70RD-G.jpg?v=1715933391&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/pu0379faa1l45i10pl-loreya-sweater-pollen,LOREYA SWEATER,$582,Regular price$970,"//us.isabelmarant.com/cdn/shop/files/23PPU0379FA-A1L45I-10PL-A.jpg?v=1715700972&width=1200, //us.isabelmarant.com/cdn/shop/files/23PPU0379FA-A1L45I-10PL-F.jpg?v=1715700972&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/bf0010fab1x04mnlcg-vigo-flap-bag-natural-and-cognac,Vigo Flap Bag,$390,Regular price$650,"//us.isabelmarant.com/cdn/shop/files/24PBF0010FA-B1X04M-NLCG-F.jpg?v=1713762277&width=1200, //us.isabelmarant.com/cdn/shop/files/24PBF0010FA-B1X04M-NLCG-E.jpg?v=1713762274&width=1200",,,,all_woman.html
all_woman,/products/pa0143fbb1h02e23ec-valeria-pants-ecru,Valeria Pants,$294,Regular price$490,"//us.isabelmarant.com/cdn/shop/files/24PPA0143FB-B1H02E-23EC-A.jpg?v=1712575198&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0143FB-B1H02E-23EC-D.jpg?v=1712575200&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ve0003fbb1d03i23sd-jabadi-jacket-sand,Jabadi Jacket,$462,Regular price$770,"//us.isabelmarant.com/cdn/shop/files/24PVE0003FB-B1D03I-23SD-A.jpg?v=1713762381&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0003FB-B1D03I-23SD-F.jpg?v=1713762389&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ce011cfab1b12a23nl-lecce-belt-natural,Lecce Belt,$174,Regular price$290,"//us.isabelmarant.com/cdn/shop/files/24PCE011CFA-B1B12A-23NL-F.jpg?v=1712343751&width=480, //us.isabelmarant.com/cdn/shop/files/24PCE011CFA-B1B12A-23NL-D.jpg?v=1712343747&width=480","S, M, L, XL","available, available, available, not available",,all_woman.html
all_woman,/products/sw0077fab1m01e23ec-maeva-sweatshirt-ecru,Maeva Sweatshirt,$294,Regular price$490,"//us.isabelmarant.com/cdn/shop/files/24PSW0077FA-B1M01E-23EC-A.jpg?v=1712575319&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0077FA-B1M01E-23EC-D.jpg?v=1712575322&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/bk0019faa1e26sliye-emree-sneakers-light-yellow-yellow,Emree Sneakers,$354,Regular price$590,"//us.isabelmarant.com/cdn/shop/files/23PBK0019FA-A1E26S-LIYE-R.jpg?v=1713330056&width=1200, //us.isabelmarant.com/cdn/shop/files/23PBK0019FA-A1E26S-LIYE-D.jpg?v=1715932813&width=1200","35, 36, 37, 38, 39, 40, 41","not available, available, not available, not available, not available, not available, not available",,all_woman.html
all_woman,/products/pa0308fab1j04e23ec-berati-pants-ecru,BERATI PANTS,$210,Regular price$350,"//us.isabelmarant.com/cdn/shop/files/24PPA0308FA-B1J04E-23EC-A.jpg?v=1712751633&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0308FA-B1J04E-23EC-F.jpg?v=1712751633&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ch0153faa1i41e86lc-eliora-shirt-lilac,Eliora Shirt,$165,Regular price$275,"//us.isabelmarant.com/cdn/shop/files/23PCH0153FA-A1I41E-86LC-A.jpg?v=1712574870&width=1200, //us.isabelmarant.com/cdn/shop/files/23PCH0153FA-A1I41E-86LC-D.jpg?v=1712574873&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/pa0209fbb1h09i30lu-noemie-pants-light-blue,Noemie Pants,$417,Regular price$695,"//us.isabelmarant.com/cdn/shop/files/24PPA0209FB-B1H09I-30LU-A.jpg?v=1713541419&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0209FB-B1H09I-30LU-F.jpg?v=1713541419&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ju0012fbb1j04i86ma-sakura-skirt-mauve,Sakura Skirt,$594,Regular price$990,"//us.isabelmarant.com/cdn/shop/files/24PJU0012FB-B1J04I-86MA-A.jpg?v=1712575159&width=1200, //us.isabelmarant.com/cdn/shop/files/24PJU0012FB-B1J04I-86MA-F.jpg?v=1712575167&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ma0023fcb1d05e40lk-faxon-coat-light-pink,Faxon Coat,$390,Regular price$650,"//us.isabelmarant.com/cdn/shop/files/24PMA0023FC-B1D05E-40LK-A.jpg?v=1713762318&width=1200, //us.isabelmarant.com/cdn/shop/files/24PMA0023FC-B1D05E-40LK-D.jpg?v=1713762321&width=1200","32, 34, 36, 38, 40, 42, 44","not available, available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ro0412fab1j02e30bu-vedolia-dress-blue,Vedolia Dress,$378,Regular price$630,"//us.isabelmarant.com/cdn/shop/files/24PRO0412FA-B1J02E-30BU-A.jpg?v=1712575289&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0412FA-B1J02E-30BU-D.jpg?v=1712575291&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ju0018fab1k02e30bu-jeldia-skirt-blue,Jeldia Skirt,$249,Regular price$415,"//us.isabelmarant.com/cdn/shop/files/24PJU0018FA-B1K02E-30BU-A.jpg?v=1712575160&width=1200, //us.isabelmarant.com/cdn/shop/files/24PJU0018FA-B1K02E-30BU-D.jpg?v=1712575163&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ro0196fab1j03i23ec-lucia-dress-ecru,Lucia Dress,$474,Regular price$790,"//us.isabelmarant.com/cdn/shop/files/24PRO0196FA-B1J03I-23EC-A.jpg?v=1712575248&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0196FA-B1J03I-23EC-F.jpg?v=1712575255&width=1200",,,,all_woman.html
all_woman,/products/ro0202fab1j02e30bu-epolia-dress-blue,Epolia Dress,$384,Regular price$640,"//us.isabelmarant.com/cdn/shop/files/24PRO0202FA-B1J02E-30BU-A.jpg?v=1712575250&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0202FA-B1J02E-30BU-D.jpg?v=1712575252&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ca0059faa1l68e86or-nity-cardigan-purple,Nity Cardigan,$270,Regular price$450,"//us.isabelmarant.com/cdn/shop/files/24PCA0059FA-A1L68E-86OR-A.jpg?v=1712343735&width=480, //us.isabelmarant.com/cdn/shop/files/24PCA0059FA-A1L68E-86OR-D.jpg?v=1712343738&width=480","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ht0228fab1j03i23ec-lonea-top-ecru,Lonea Top,$294,Regular price$490,"//us.isabelmarant.com/cdn/shop/files/24PHT0228FA-B1J03I-23EC-A.jpg?v=1712575129&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0228FA-B1J03I-23EC-F.jpg?v=1712575137&width=1200","34, 36, 38, 40, 42, 44","available, not available, not available, available, not available, not available",,all_woman.html
all_woman,/products/ju0053fab1j07ebery-elfa-skirt-beige-raspberry,Elfa Skirt,$333,Regular price$555,"//us.isabelmarant.com/cdn/shop/files/24PJU0053FA-B1J07E-BERY-A.jpg?v=1713762315&width=1200, //us.isabelmarant.com/cdn/shop/files/24PJU0053FA-B1J07E-BERY-D.jpg?v=1713762318&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/pu0383fab1l07i10pl-leandra-sweater-pollen,Leandra Sweater,$474,Regular price$790,"//us.isabelmarant.com/cdn/shop/files/24PPU0383FA-B1L07I-10PL-A.jpg?v=1712575233&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPU0383FA-B1L07I-10PL-F.jpg?v=1712575240&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ht0003faa1j03e23su-leaza-top-sunlight,Leaza Top,$216,Regular price$360,"//us.isabelmarant.com/cdn/shop/files/24PHT0003FA-A1J03E-23SU-A.jpg?v=1712343838&width=480, //us.isabelmarant.com/cdn/shop/files/24PHT0003FA-A1J03E-23SU-D.jpg?v=1712343841&width=480","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ts0178fab1n01o90be-abyo-tee-shirt-beige,Abyo Tee-Shirt,$126,Regular price$210,"//us.isabelmarant.com/cdn/shop/files/24PTS0178FA-B1N01O-90BE-A.jpg?v=1715764155&width=1200, //us.isabelmarant.com/cdn/shop/files/24PTS0178FA-B1N01O-90BE-T.jpg?v=1715764154&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_woman.html
all_woman,/products/ht0012fab1j04i23nl-zarga-top-natural,Zarga Top,$522,Regular price$870,"//us.isabelmarant.com/cdn/shop/files/24PHT0012FA-B1J04I-23NL-A.jpg?v=1712575118&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0012FA-B1J04I-23NL-D.jpg?v=1712575121&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ve0300fab1g03e10sa-prunille-jacket-sahara,Prunille Jacket,$417,Regular price$695,"//us.isabelmarant.com/cdn/shop/files/24PVE0300FA-B1G03E-10SA-A.jpg?v=1713762397&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0300FA-B1G03E-10SA-D.jpg?v=1713762400&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ve0321fab1c01o90be-bessima-jacket-beige,Bessima Jacket,$411,Regular price$685,"//us.isabelmarant.com/cdn/shop/files/24PVE0321FA-B1C01O-90BE-G.jpg?v=1715700700&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0321FA-B1C01O-90BE-R.jpg?v=1715700700&width=1200","34, 36, 38, 40, 42, 44","not available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ht0186faa1j03e23su-gamble-top-sunlight,Gamble Top,$201,Regular price$335,"//us.isabelmarant.com/cdn/shop/files/24PHT0186FA-A1J03E-23SU-A.jpg?v=1712343855&width=480, //us.isabelmarant.com/cdn/shop/files/24PHT0186FA-A1J03E-23SU-D.jpg?v=1712343858&width=480","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ve0086fab1d03e50tf-charlyne-graphic-wool-jacket-toffee,CHARLYNE graphic wool Jacket,$417,Regular price$695,"//us.isabelmarant.com/cdn/shop/files/24PVE0086FA-B1D03E-50TF-A.jpg?v=1715940891&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0086FA-B1D03E-50TF-F.jpg?v=1715940891&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ve0252fab1c01e10yw-bessime-jacket-yellow,BESSIME Jacket,$354,Regular price$590,"//us.isabelmarant.com/cdn/shop/files/24PVE0252FA-B1C01E-10YW-A.jpg?v=1713762390&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0252FA-B1C01E-10YW-D.jpg?v=1713762393&width=1200","34, 36, 38, 40, 42, 44","available, available, available, not available, available, not available",,all_woman.html
all_woman,/products/ve0248fab1m02e02fk-parveti-jacket-black,PARVETI Jacket,$477,Regular price$795,"//us.isabelmarant.com/cdn/shop/files/24PVE0248FA-B1M02E-02FK-A.jpg?v=1713762389&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0248FA-B1M02E-02FK-F.jpg?v=1715683962&width=1200",,,,all_woman.html
all_woman,/products/ro0335fab1j07ebugr-nesly-dress-blue-green,Nesly Dress,$399,Regular price$665,"//us.isabelmarant.com/cdn/shop/files/24PRO0335FA-B1J07E-BUGR-A.jpg?v=1712575261&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0335FA-B1J07E-BUGR-D.jpg?v=1712575264&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ve0232faa4f03i01bk-peagan-plain-wool-jacket-black,PEAGAN plain wool Jacket,$834,"Regular price$1,390","//us.isabelmarant.com/cdn/shop/files/23HVE0232FA-A4F03I-01BK-A.jpg?v=1715941466&width=1200, //us.isabelmarant.com/cdn/shop/files/23HVE0232FA-A4F03I-01BK-F.jpg?v=1715941466&width=1200","34, 36, 38, 40, 42, 44","available, available, not available, not available, not available, not available",,all_woman.html
all_woman,/products/ht0228fab1j03i30fn-lonea-top-faded-night,Lonea Top,$294,Regular price$490,"//us.isabelmarant.com/cdn/shop/files/24PHT0228FA-B1J03I-30FN-A.jpg?v=1712575130&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0228FA-B1J03I-30FN-F.jpg?v=1712575138&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ve0284fab1d03e50tf-adilinko-jacket-toffee,ADILINKO Jacket,$495,Regular price$825,"//us.isabelmarant.com/cdn/shop/files/24PVE0284FA-B1D03E-50TF-A.jpg?v=1713762394&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0284FA-B1D03E-50TF-D.jpg?v=1713762397&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/ve0252fab1c01e60ed-bessime-jacket-green,BESSIME Jacket,$354,Regular price$590,"//us.isabelmarant.com/cdn/shop/files/24PVE0252FA-B1C01E-60ED-A.jpg?v=1713762391&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0252FA-B1C01E-60ED-F.jpg?v=1715760693&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,all_woman.html
all_woman,/products/ht0003faa1j03e60ed-leaza-top-green,Leaza Top,$216,Regular price$360,"//us.isabelmarant.com/cdn/shop/files/23PHT0003FA-A1J03E-60ED-A.jpg?v=1713762177&width=1200, //us.isabelmarant.com/cdn/shop/files/23PHT0003FA-A1J03E-60ED-D.jpg?v=1713762180&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,all_woman.html
all_woman,/products/cd0001fbb1a01s23nl-lelta-high-boots-natural,Lelta High Boots,"$1,650","Regular price$2,750","//us.isabelmarant.com/cdn/shop/files/24PCD0001FB-B1A01S-23NL-A.jpg?v=1713762295&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCD0001FB-B1A01S-23NL-D.jpg?v=1713762298&width=1200",,,,all_woman.html
all_woman,/products/ju0147fab1b03i01bk-furcy-skirt-black,Furcy Skirt,"$1,422","Regular price$2,370","//us.isabelmarant.com/cdn/shop/files/24PJU0147FA-B1B03I-01BK-A.jpg?v=1713762316&width=1200, //us.isabelmarant.com/cdn/shop/files/24PJU0147FA-B1B03I-01BK-F.jpg?v=1713762325&width=1200",,,,all_woman.html
all_woman,/products/ve0269fab1f04i01bk-manzil-jacket-black,Manzil Jacket,$594,Regular price$990,"//us.isabelmarant.com/cdn/shop/files/24PVE0269FA-B1F04I-01BK-A.jpg?v=1713762392&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0269FA-B1F04I-01BK-F.jpg?v=1713762400&width=1200",,,,all_woman.html
all_woman,/products/ro0415fab1b03i01bk-faustilia-dress-black,Faustilia Dress,"$1,926","Regular price$3,210","//us.isabelmarant.com/cdn/shop/files/24PRO0415FA-B1B03I-01BK-A.jpg?v=1713762357&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0415FA-B1B03I-01BK-F.jpg?v=1713762366&width=1200",,,,all_woman.html
all_woman,/products/bt0009fab1a36s40wb-ririo-boots-washed-blue,Ririo Boots,$864,"Regular price$1,440","//us.isabelmarant.com/cdn/shop/files/24PBT0009FA-B1A36S-40WB-A.jpg?v=1713762292&width=1200, //us.isabelmarant.com/cdn/shop/files/24PBT0009FA-B1A36S-40WB-D.jpg?v=1713762295&width=1200",,,,all_woman.html
