user_category,product_url,product_name,price,discounted_price,image_urls,sizes,availability,label,filename
accessories,/products/bl0034faa2b27btrsi-funky-ring-earrings-silver,Funky Ring earrings,685,,"//us.isabelmarant.com/cdn/shop/files/23EBL0034FA-A2B27B-TRSI-F.jpg?v=1712574728&width=1200, //us.isabelmarant.com/cdn/shop/files/23EBL0034FA-A2B27B-TRSI-D.jpg?v=1712574722&width=1200",,,,accessories.html
accessories,/products/mi004mfaa4l01a40lk-blaise-mitten-light-pink,Blaise Mitten,195,,"//us.isabelmarant.com/cdn/shop/files/23HMI004MFA-A4L01A-40LK-F.jpg?v=1713762107&width=1200, //us.isabelmarant.com/cdn/shop/files/23HMI004MFA-A4L01A-40LK-D.jpg?v=1713762101&width=1200",,,,accessories.html
accessories,/products/im0104sa2l02lc9b9o-ekly-sunglasses-havana-honey-dark-gray,Ekly Sunglasses,260,,"//us.isabelmarant.com/cdn/shop/files/23EIM0104S-A2L02L-C9B9O-F.jpg?v=1712574746&width=1200, //us.isabelmarant.com/cdn/shop/files/23EIM0104S-A2L02L-C9B9O-D.jpg?v=1712574744&width=1200",,,,accessories.html
accessories,/products/ce015cfab1b04a86pe-zap-belt-purple,Zap Belt,275,165,"//us.isabelmarant.com/cdn/shop/files/24PCE015CFA-B1B04A-86PE-F.jpg?v=1712343755&width=480, //us.isabelmarant.com/cdn/shop/files/24PCE015CFA-B1B04A-86PE-D.jpg?v=1712343749&width=480","70, 75, 80, 85, 90, 95, 100, 105","available, available, available, available, not available, not available, not available, not available",,accessories.html
accessories,/products/ce014cfaa3b62a01bk-zadd-belt-black,Zadd Belt,245,,"//us.isabelmarant.com/cdn/shop/files/23ACE014CFA-A3B62A-01BK-F.jpg?v=1712340617&width=480, //us.isabelmarant.com/cdn/shop/files/24PCE014CFA-A3B62A-01BK-F.jpg?v=1712343753&width=480",,,,accessories.html
accessories,/products/ce015cfab1b21a01bk-zap-belt-black,Zap Belt,290,,"//us.isabelmarant.com/cdn/shop/files/24PCE015CFA-B1B21A-01BK-F.jpg?v=1712343759&width=480, //us.isabelmarant.com/cdn/shop/files/24PCE015CFA-B1B21A-01BK-D.jpg?v=1712343753&width=480","70, 75, 80, 85, 90, 95, 100, 105","available, available, available, available, available, not available, not available, not available",,accessories.html
all_men,/products/sw0031haa1m06h02fk-howley-sweatshirt-black,Howley Sweatshirt,450,,"//us.isabelmarant.com/cdn/shop/files/23ASW0031HA-A1M06H-02FK-A.jpg?v=1712341300&width=480, //us.isabelmarant.com/cdn/shop/files/23ASW0031HA-A1M06H-02FK-D.jpg?v=1712341303&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/sl0013haa3i15h20wh-benji-knickers-white,Benji Knickers,75,,"//us.isabelmarant.com/cdn/shop/files/23ASL0013HA-A3I15H-20WH-A.jpg?v=1712341266&width=480, //us.isabelmarant.com/cdn/shop/files/23ASL0013HA-A3I15H-20WH-D.jpg?v=1712341269&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/ht0261hbb1h06h02fk-clode-top-black,Clode Top,470,,"//us.isabelmarant.com/cdn/shop/files/24PHT0261HB-B1H06H-02FK-A.jpg?v=1713858608&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0261HB-B1H06H-02FK-F.jpg?v=1713858608&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/pu0388hab1l01h30bu-baltimi-sweater-blue,Baltimi Sweater,650,390,"//us.isabelmarant.com/cdn/shop/files/24PPU0388HA-B1L01H-30BU-A.jpg?v=1712747185&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPU0388HA-B1L01H-30BU-F.jpg?v=1712747185&width=1200","XS, S, M, L, XL","not available, not available, available, available, available",,all_men.html
all_men,/products/ht0261hbb1h06h30bu-clode-top-blue,Clode Top,470,,"//us.isabelmarant.com/cdn/shop/files/24PHT0261HB-B1H06H-30BU-A.jpg?v=1712575132&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0261HB-B1H06H-30BU-D.jpg?v=1712575135&width=1200","XS, S, M, L, XL","not available, available, available, available, not available",,all_men.html
all_men,/products/sw0029hab1m18heced-mikoy-sweatshirt-ecru-emerald,Mikoy Sweatshirt,395,,"//us.isabelmarant.com/cdn/shop/files/24PSW0029HA-B1M18H-ECED-A.jpg?v=1713762377&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0029HA-B1M18H-ECED-D.jpg?v=1713762380&width=1200","XS, S, M, L, XL, XXL","not available, available, available, available, available, not available",,all_men.html
all_men,/products/sw0027haa1m05h02fk-miley-sweatshirt-black,Miley Sweatshirt,485,,"//us.isabelmarant.com/cdn/shop/files/23ASW0027HA-A1M05H-02FK-A.jpg?v=1712341295&width=480, //us.isabelmarant.com/cdn/shop/files/23ASW0027HA-A1M05H-02FK-D.jpg?v=1712341298&width=480","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/bs0001hab1i07h01bk-cikariah-blouse-black,Cikariah Blouse,590,354,"//us.isabelmarant.com/cdn/shop/files/24PBS0001HA-B1I07H-01BK-A.jpg?v=1712575089&width=1200, //us.isabelmarant.com/cdn/shop/files/24PBS0001HA-B1I07H-01BK-D.jpg?v=1712575092&width=1200","XS, S, M, L, XL","available, available, available, available, not available",,all_men.html
all_men,/products/ve0165hbb1g01h10sa-lawrence-jacket-sahara,Lawrence Jacket,695,417,"//us.isabelmarant.com/cdn/shop/files/24PVE0165HB-B1G01H-10SA-A.jpg?v=1712575347&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0165HB-B1G01H-10SA-D.jpg?v=1712575350&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/sw0055hab1m17h23ec-marcello-sweatshirt-ecru,Marcello Sweatshirt,510,,"//us.isabelmarant.com/cdn/shop/files/24PSW0055HA-B1M17H-23EC-A.jpg?v=1712575316&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0055HA-B1M17H-23EC-D.jpg?v=1712575319&width=1200","XS, S, M, L, XL, XXL","available, available, available, available, available, not available",,all_men.html
all_men,/products/sw0029haa1m05h23ec-mikoy-sweatshirt-ecru,Mikoy Sweatshirt,395,,//us.isabelmarant.com/cdn/shop/files/23PSW0029HA-A1M05H-23EC-F.jpg?v=1712343298&width=480,"XS, S, M, L, XL","available, available, available, available, not available",,all_men.html
all_men,/products/ts0052hab2n20h01bk-honore-tee-shirt-black,Honore Tee-Shirt,285,,"//us.isabelmarant.com/cdn/shop/files/24ETS0052HA-B2N20H-01BK-A.jpg?v=1712575055&width=1200, //us.isabelmarant.com/cdn/shop/files/24ETS0052HA-B2N20H-01BK-D.jpg?v=1712575057&width=1200","XS, S, M, L, XL","available, not available, not available, not available, available",,all_men.html
all_men,/products/ve0061heb2h06h23ec-jango-jacket-ecru,Jango Jacket,790,,"//us.isabelmarant.com/cdn/shop/files/24EVE0061HE-B2H06H-23EC-A.jpg?v=1712575058&width=1200, //us.isabelmarant.com/cdn/shop/files/24EVE0061HE-B2H06H-23EC-D.jpg?v=1712575060&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/pl0003hab1n11h02an-afko-polo-shirt-anthracite,Afko Polo Shirt,220,,"//us.isabelmarant.com/cdn/shop/files/24PPL0003HA-B1N11H-02AN-A.jpg?v=1712575223&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPL0003HA-B1N11H-02AN-F.jpg?v=1712740654&width=1200","XS, S, M, L, XL, XXL","not available, not available, available, available, not available, not available",,all_men.html
all_men,/products/sw0104hab1m06h01bk-ulysse-sweatshirt-black,Ulysse Sweatshirt,490,294,"//us.isabelmarant.com/cdn/shop/files/24PSW0104HA-B1M06H-01BK-A.jpg?v=1712575325&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0104HA-B1M06H-01BK-D.jpg?v=1712575327&width=1200","XS, S, M, L, XL, XXL","available, not available, not available, not available, not available, not available",,all_men.html
all_men,/products/pa0314hab1c06h01bk-piago-pants-black,Piago Pants,575,345,"//us.isabelmarant.com/cdn/shop/files/24PPA0314HA-B1C06H-01BK-A.jpg?v=1712575219&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0314HA-B1C06H-01BK-D.jpg?v=1712575223&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/ch0045hcb1i01h01bk-vhelynton-shirt-black,Vhelynton Shirt,390,234,"//us.isabelmarant.com/cdn/shop/files/24PCH0045HC-B1I01H-01BK-A.jpg?v=1712575101&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCH0045HC-B1I01H-01BK-D.jpg?v=1712575104&width=1200","XS, S, M, L, XL","available, available, available, not available, available",,all_men.html
all_men,/products/sh0122hab1i17h30lu-layan-shorts-light-blue,Layan Shorts,370,222,"//us.isabelmarant.com/cdn/shop/files/24PSH0122HA-B1I17H-30LU-A.jpg?v=1712575306&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSH0122HA-B1I17H-30LU-D.jpg?v=1712575308&width=1200","XS, S, M, L, XL, XXL","not available, available, not available, not available, not available, not available",,all_men.html
all_men,/products/sh0139hab2f04h01bk-norman-shorts-black,Norman Shorts,590,,"//us.isabelmarant.com/cdn/shop/files/24ESH0139HA-B2F04H-01BK-A.jpg?v=1713543045&width=1200, //us.isabelmarant.com/cdn/shop/files/24ESH0139HA-B2F04H-01BK-T.jpg?v=1713543045&width=600","36, 38, 40, 42, 44","available, available, available, available, not available",,all_men.html
all_men,/products/ma0061hab1c01h86pe-marlo-coat-purple,Marlo Coat,695,417,"//us.isabelmarant.com/cdn/shop/files/24PMA0061HA-B1C01H-86PE-A.jpg?v=1713859389&width=1200, //us.isabelmarant.com/cdn/shop/files/24PMA0061HA-B1C01H-86PE-F.jpg?v=1713859389&width=1200","XS, S, M, L, XL, XXL","available, available, available, available, available, not available",,all_men.html
all_men,/products/ts0149hbb1n02h01bk-hugo-tee-shirt-black,Hugo Tee-Shirt,285,171,"//us.isabelmarant.com/cdn/shop/files/24PTS0149HB-B1N02H-01BK-A.jpg?v=1712575336&width=1200, //us.isabelmarant.com/cdn/shop/files/24PTS0149HB-B1N02H-01BK-D.jpg?v=1712575339&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/ve0274hab1c03h01bk-nelkis-jacket-black,Nelkis Jacket,720,432,"//us.isabelmarant.com/cdn/shop/files/24PVE0274HA-B1C03H-01BK-A.jpg?v=1712575351&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0274HA-B1C03H-01BK-D.jpg?v=1712575354&width=1200","XS, S, M, L, XL","not available, available, available, not available, not available",,all_men.html
all_men,/products/ts0046hab1n22h20wh-kieffer-tee-shirt-white,Kieffer Tee-Shirt,320,,"//us.isabelmarant.com/cdn/shop/files/24PTS0046HA-B1N22H-20WH-A.jpg?v=1712575330&width=1200, //us.isabelmarant.com/cdn/shop/files/24PTS0046HA-B1N22H-20WH-D.jpg?v=1712575332&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/sw0047hab1m12h60ed-aftone-sweatshirt-green,Aftone Sweatshirt,395,,"//us.isabelmarant.com/cdn/shop/files/24PSW0047HA-B1M12H-60ED-A.jpg?v=1712575314&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0047HA-B1M12H-60ED-F.jpg?v=1712740732&width=1200","XS, S, M, L, XL, XXL","available, available, available, available, available, not available",,all_men.html
all_men,/products/ch0147hab1i17h30lu-lazlo-shirt-light-blue,Lazlo Shirt,430,258,"//us.isabelmarant.com/cdn/shop/files/24PCH0147HA-B1I17H-30LU-A.jpg?v=1712575110&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCH0147HA-B1I17H-30LU-D.jpg?v=1712575113&width=1200","XS, S, M, L, XL, XXL","available, available, available, available, not available, not available",,all_men.html
all_men,/products/pu0051haa1l04h02ly-evans-sweater-light-gray,Evans sweater,450,,"//us.isabelmarant.com/cdn/shop/files/23PPU0051HA-A1L04H-02LY-A.jpg?v=1716364850&width=3072, //us.isabelmarant.com/cdn/shop/files/23PPU0051HA-A1L04H-02LY-D.jpg?v=1716364850&width=3072","XS, S, M, L, XL","available, not available, available, not available, not available",,all_men.html
all_men,/products/ve0062haa1h30h30lu-jakito-denim-jacket-light-blue,jakito denim jacket,890,,"//us.isabelmarant.com/cdn/shop/files/23PVE0062HA-A1H30H-30LU-A.jpg?v=1715952482&width=1200, //us.isabelmarant.com/cdn/shop/files/23PVE0062HA-A1H30H-30LU-F.jpg?v=1715952482&width=1200","XS, S, M, L, XL","not available, available, available, available, not available",,all_men.html
all_men,/products/sw0027haa3m55h02fk-miley-sweatshirt-black,MILEY Sweatshirt,495,,//us.isabelmarant.com/cdn/shop/files/23ASW0027HA-A3M55H-02FK-A.jpg?v=1715952637&width=1200,"XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/ve0165haa3g44h02fk-lawrence-jacket-black,LAWRENCE JACKET,695,,"//us.isabelmarant.com/cdn/shop/files/23AVE0165HA-A3G44H-02FK-A.jpg?v=1715951905&width=1200, //us.isabelmarant.com/cdn/shop/files/23AVE0165HA-A3G44H-02FK-F.jpg?v=1715951905&width=1200","XS, S, M, L, XL","not available, available, available, available, not available",,all_men.html
all_men,/products/pa0327hab1i03h23ec-niels-pants-ecru,NIELS PANTS,575,345,"//us.isabelmarant.com/cdn/shop/files/24PPA0327HA-B1I03H-23EC-A.jpg?v=1712575222&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0327HA-B1I03H-23EC-D.jpg?v=1712575224&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/mb0010hab1p02h60ed-vicente-swimsuit-green,Vicente Swimsuit,255,153,"//us.isabelmarant.com/cdn/shop/files/24PMB0010HA-B1P02H-60ED-A.jpg?v=1712343963&width=480, //us.isabelmarant.com/cdn/shop/files/24PMB0010HA-B1P02H-60ED-D.jpg?v=1712343965&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/sw0055haa2m35h02gy-marcello-hoodie-sweatshirt-gray,Marcello Hoodie Sweatshirt,495,,"//us.isabelmarant.com/cdn/shop/files/23ASW0055HA-A2M35H-02GY-A.jpg?v=1712341309&width=480, //us.isabelmarant.com/cdn/shop/files/23ASW0055HA-A2M35H-02GY-D.jpg?v=1712341312&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/ve0316haa3f61h02an-nolan-jacket-anthracite,Nolan Jacket,860,,"//us.isabelmarant.com/cdn/shop/files/23AVE0316HA-A3F61H-02AN-A.jpg?v=1713285609&width=1200, //us.isabelmarant.com/cdn/shop/files/23AVE0316HA-A3F61H-02AN-F.jpg?v=1713285609&width=1200","44, 46, 48, 50, 52","not available, available, available, not available, not available",,all_men.html
all_men,/products/sl0012haa3i15h20wh-billy-knickers-white,Billy Knickers,90,,"//us.isabelmarant.com/cdn/shop/files/23ASL0012HA-A3I15H-20WH-A.jpg?v=1712341265&width=480, //us.isabelmarant.com/cdn/shop/files/23ASL0012HA-A3I15H-20WH-F.jpg?v=1712341268&width=480","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/sl0013haa3i15h01bk-benji-knickers-black,Benji Knickers,75,,"//us.isabelmarant.com/cdn/shop/files/23ASL0013HA-A3I15H-01BK-A.jpg?v=1712751462&width=1200, //us.isabelmarant.com/cdn/shop/files/23ASL0013HA-A3I15H-01BK-F.jpg?v=1712751462&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/ts0045hab1n16h23ec-karman-tee-shirt-ecru,Karman Tee-Shirt,260,165,"//us.isabelmarant.com/cdn/shop/files/24PTS0045HA-B1N16H-23EC-A.jpg?v=1712575327&width=1200, //us.isabelmarant.com/cdn/shop/files/24PTS0045HA-B1N16H-23EC-D.jpg?v=1712575330&width=1200","XS, S, M, L, XL","not available, available, available, available, not available",,all_men.html
all_men,/products/ts0047haa1n01hbkec-zafferh-tee-shirt-black-and-ecru,Zafferh Tee-Shirt,225,,"//us.isabelmarant.com/cdn/shop/files/23ATS0047HA-A1N01H-BKEC-A.jpg?v=1712341329&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0047HA-A1N01H-BKEC-D.jpg?v=1712574938&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/pa0091hab1h07h30lu-timeo-pants-light-blue,Timeo Pants,380,,"//us.isabelmarant.com/cdn/shop/files/24PPA0091HA-B1H07H-30LU-A.jpg?v=1713762328&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0091HA-B1H07H-30LU-D.jpg?v=1713762331&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/cb0034hab1i03h23ec-nelio-overall-ecru,Nelio Overall,860,516,"//us.isabelmarant.com/cdn/shop/files/24PCB0034HA-B1I03H-23EC-A.jpg?v=1712575092&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCB0034HA-B1I03H-23EC-D.jpg?v=1712575095&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/ts0047haa1n09h02ly-zafferh-tee-shirt-light-gray,Zafferh Tee-Shirt,195,,"//us.isabelmarant.com/cdn/shop/files/23PTS0047HA-A1N09H-02LY-F.jpg?v=1712574946&width=1200, //us.isabelmarant.com/cdn/shop/files/23PTS0047HA-A1N09H-02LY-R.jpg?v=1712574949&width=1200","XS, S, M, L, XL","not available, not available, available, not available, not available",,all_men.html
all_men,/products/sw0030haa1m05h02fk-mike-sweatshirt-black,Mike Sweatshirt,380,,"//us.isabelmarant.com/cdn/shop/files/23PSW0030HA-A1M05H-02FK-A.jpg?v=1712343299&width=480, //us.isabelmarant.com/cdn/shop/files/23PSW0030HA-A1M05H-02FK-D.jpg?v=1712343301&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/ve0249hab1d03h10yw-bakya-jacket-yellow,Bakya Jacket,695,417,"//us.isabelmarant.com/cdn/shop/files/24PVE0249HA-B1D03H-10YW-A.jpg?v=1712746270&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0249HA-B1D03H-10YW-F.jpg?v=1712746270&width=1200","XS, S, M, L, XL","available, available, available, available, not available",,all_men.html
all_men,/products/ts0149hab1n09h23ec-hugo-tee-shirt-ecru,Hugo Tee-Shirt,220,132,"//us.isabelmarant.com/cdn/shop/files/24PTS0149HA-B1N09H-23EC-A.jpg?v=1712575336&width=1200, //us.isabelmarant.com/cdn/shop/files/24PTS0149HA-B1N09H-23EC-D.jpg?v=1712575338&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/pa0284hab1h07h02fk-telore-pants-black,TELORE PANTS,575,,"//us.isabelmarant.com/cdn/shop/files/24PPA0284HA-B1H07H-02FK-A.jpg?v=1713861676&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0284HA-B1H07H-02FK-F.jpg?v=1713861676&width=1200","36, 38, 40, 42, 44","not available, available, available, available, available",,all_men.html
all_men,/products/ts0079hba2n09h01bk-guizy-tee-shirt-black,Guizy Tee-Shirt,350,,"//us.isabelmarant.com/cdn/shop/files/23ETS0079HB-A2N09H-01BK-A.jpg?v=1712574757&width=1200, //us.isabelmarant.com/cdn/shop/files/23ETS0079HB-A2N09H-01BK-F.jpg?v=1712574759&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/pu0425haa1l03h30mi-william-sweater-midnight,William Sweater,590,,"//us.isabelmarant.com/cdn/shop/files/24PPU0425HA-A1L03H-30MI-A.jpg?v=1712344101&width=480, //us.isabelmarant.com/cdn/shop/files/24PPU0425HA-A1L03H-30MI-D.jpg?v=1712344103&width=480","XS, S, M, L, XL","not available, available, available, available, not available",,all_men.html
all_men,/products/pa0323hab1d07h10yw-bryton-pants-yellow,Bryton Pants,575,345,"//us.isabelmarant.com/cdn/shop/files/24PPA0323HA-B1D07H-10YW-A.jpg?v=1713858553&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0323HA-B1D07H-10YW-F.jpg?v=1713858553&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/pu0080haa1l79h30mi-benny-sweater-midnight,Benny Sweater,690,,"//us.isabelmarant.com/cdn/shop/files/23PPU0080HA-A1L79H-30MI-A.jpg?v=1712751501&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPU0080HA-A1L79H-30MI-F.jpg?v=1712751501&width=480","XS, S, M, L, XL","not available, available, available, available, not available",,all_men.html
all_men,/products/sw0029haa1m05h02fk-mikoy-sweatshirt-black,Mikoy Sweatshirt,395,,"//us.isabelmarant.com/cdn/shop/files/23PSW0029HA-A1M05H-02FK-A.jpg?v=1712343294&width=480, //us.isabelmarant.com/cdn/shop/files/23PSW0029HA-A1M05H-02FK-D.jpg?v=1712343297&width=480","XS, S, M, L, XL","available, not available, available, available, not available",,all_men.html
all_men,/products/sw0030haa1m05h23ec-mike-sweatshirt-ecru,Mike Sweatshirt,380,,"//us.isabelmarant.com/cdn/shop/files/23PSW0030HA-A1M05H-23EC-A.jpg?v=1712343300&width=480, //us.isabelmarant.com/cdn/shop/files/23PSW0030HA-A1M05H-23EC-D.jpg?v=1712343302&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/pu0462hab2l02h20wh-dickens-sweater-white,Dickens Sweater,650,,"//us.isabelmarant.com/cdn/shop/files/24EPU0462HA-B2L02H-20WH-A.jpg?v=1712575018&width=1200, //us.isabelmarant.com/cdn/shop/files/24EPU0462HA-B2L02H-20WH-D.jpg?v=1712575021&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/sh0100hdb2i09h67ki-vataya-shorts-khaki,Vataya Shorts,365,,"//us.isabelmarant.com/cdn/shop/files/24ESH0100HD-B2I09H-67KI-A.jpg?v=1712575048&width=1200, //us.isabelmarant.com/cdn/shop/files/24ESH0100HD-B2I09H-67KI-D.jpg?v=1712575050&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/pa0364hab2f04h01bk-noeva-pants-black,Noeva Pants,720,,"//us.isabelmarant.com/cdn/shop/files/24EPA0364HA-B2F04H-01BK-A.jpg?v=1712575008&width=1200, //us.isabelmarant.com/cdn/shop/files/24EPA0364HA-B2F04H-01BK-F.jpg?v=1713285738&width=1200","36, 38, 40, 42, 44","not available, available, not available, not available, not available",,all_men.html
all_men,/products/ve0052hbb1c02h30bu-kervon-jacket-blue,Kervon Jacket,755,453,"//us.isabelmarant.com/cdn/shop/files/24PVE0052HB-B1C02H-30BU-A.jpg?v=1712575342&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0052HB-B1C02H-30BU-D.jpg?v=1712575344&width=1200","XS, S, M, L, XL, XXL","not available, available, available, available, available, not available",,all_men.html
all_men,/products/cb0040hab2g06h67ki-homere-jumpsuit-khaki,Homere Jumpsuit,"1,490",,"//us.isabelmarant.com/cdn/shop/files/24ECB0040HA-B2G06H-67KI-A.jpg?v=1712343504&width=480, //us.isabelmarant.com/cdn/shop/files/24ECB0040HA-B2G06H-67KI-D.jpg?v=1712343506&width=480","XS, S, M, L, XL","available, available, available, available, not available",,all_men.html
all_men,/products/pu0462hab2l02h01bk-dickens-sweater-black,Dickens Sweater,650,,"//us.isabelmarant.com/cdn/shop/files/24EPU0462HA-B2L02H-01BK-A.jpg?v=1712575018&width=1200, //us.isabelmarant.com/cdn/shop/files/24EPU0462HA-B2L02H-01BK-D.jpg?v=1712575020&width=1200","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/ma0231hab1d03h90be-balthazar-coat-beige,Balthazar Coat,695,,"//us.isabelmarant.com/cdn/shop/files/24PMA0231HA-B1D03H-90BE-A.jpg?v=1712575194&width=1200, //us.isabelmarant.com/cdn/shop/files/24PMA0231HA-B1D03H-90BE-F.jpg?v=1712747119&width=1200","XS, S, M, L, XL","not available, available, available, available, not available",,all_men.html
all_men,/products/pa0332haa3f61h02an-namoro-pants-anthracite,Namoro Pants,650,,"//us.isabelmarant.com/cdn/shop/files/24PPA0332HA-A3F61H-02AN-F.jpg?v=1713285397&width=480, //us.isabelmarant.com/cdn/shop/files/24PPA0332HA-A3F61H-02AN-G.jpg?v=1713285397&width=480","36, 38, 40, 42, 44","not available, available, available, available, available",,all_men.html
all_men,/products/ht0428hab2e05hslec-dorian-top-shell-pink-ecru,Dorian Top,"1,150",,"//us.isabelmarant.com/cdn/shop/files/24EHT0428HA-B2E05H-SLEC-A.jpg?v=1713285341&width=1200, //us.isabelmarant.com/cdn/shop/files/24EHT0428HA-B2E05H-SLEC-F.jpg?v=1713285341&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/pa0347hab2g06h67ki-hadjakim-pants-khaki,Hadjakim Pants,990,,"//us.isabelmarant.com/cdn/shop/files/24EPA0347HA-B2G06H-67KI-A.jpg?v=1712343556&width=480, //us.isabelmarant.com/cdn/shop/files/24EPA0347HA-B2G06H-67KI-D.jpg?v=1712343558&width=480","XS, S, M, L, XL","available, available, available, available, available",,all_men.html
all_men,/products/pu0461hab2l02h20wh-dan-sweater-white,Dan Sweater,430,,"//us.isabelmarant.com/cdn/shop/files/24EPU0461HA-B2L02H-20WH-A.jpg?v=1713855126&width=1200, //us.isabelmarant.com/cdn/shop/files/24EPU0461HA-B2L02H-20WH-F.jpg?v=1713855126&width=1200","XS, S, M, L, XL","not available, available, available, not available, not available",,all_men.html
all_men,/products/ma0069hbb1c02h30bu-kurt-coat-blue,Kurt Coat,990,594,"//us.isabelmarant.com/cdn/shop/files/24PMA0069HB-B1C02H-30BU-A.jpg?v=1712575185&width=1200, //us.isabelmarant.com/cdn/shop/files/24PMA0069HB-B1C02H-30BU-D.jpg?v=1712575188&width=1200","XS, S, M, L, XL, XXL","not available, available, available, available, not available, not available",,all_men.html
all_men,/products/ch0170hab2e06h23ec-orfeo-shirt-ecru,Orfeo Shirt,"2,170",,"//us.isabelmarant.com/cdn/shop/files/24ECH0170HA-B2E06H-23EC-A.jpg?v=1713762242&width=1200, //us.isabelmarant.com/cdn/shop/files/24ECH0170HA-B2E06H-23EC-D.jpg?v=1713762245&width=1200",,,,all_men.html
all_men,/products/sl0012haa3i15h01bk-billy-knickers-black,Billy Knickers,90,,"//us.isabelmarant.com/cdn/shop/files/23ASL0012HA-A3I15H-01BK-A.jpg?v=1712341264&width=480, //us.isabelmarant.com/cdn/shop/files/23ASL0012HA-A3I15H-01BK-D.jpg?v=1712341267&width=480","XS, S, M, L, XL","not available, available, available, available, available",,all_men.html
all_men,/products/sw0073hab2m06hbkmu-marvin-sweatshirt-black-multicolor,Marvin Sweatshirt,550,,"//us.isabelmarant.com/cdn/shop/files/24ESW0073HA-B2M06H-BKMU-A.jpg?v=1712343615&width=480, //us.isabelmarant.com/cdn/shop/files/24ESW0073HA-B2M06H-BKMU-D.jpg?v=1712343618&width=480","XS, S, M, L, XL, XXL","not available, available, available, available, available, not available",,all_men.html
all_men,/products/sw0073hab1m07hoebk-marvin-sweatshirt-ochre-black,Marvin Sweatshirt,545,,"//us.isabelmarant.com/cdn/shop/files/24PSW0073HA-B1M07H-OEBK-A.jpg?v=1713541381&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0073HA-B1M07H-OEBK-G.jpg?v=1713541381&width=480","XS, S, M, L, XL, XXL","available, available, available, available, available, not available",,all_men.html
