product_id,product_name,price,category,image_urls,product_url,sale_price,original_price,discount,filename
W1314L129BLPLZ,Small N/S Park Tote in Leather,"$1,390",women_essentials,", , //www.therow.com/cdn/shop/products/W1314L129BLPLZ_600x.jpg?v=1678210988, //www.therow.com/cdn/shop/products/W1314L129BLPLF_e4fcb75d-89dd-4dfd-8ca9-7e9562a4fb71_600x.jpg?v=1678210988",/products/small-n-s-park-tote-black,,"$1,390",,No,women_essentials.html
W1314L129IVPDZ,Small N/S Park Tote in Leather,"$1,390",women_essentials,", , //www.therow.com/cdn/shop/products/W1314L129IVPDZ_600x.jpg?v=1714235674, //www.therow.com/cdn/shop/products/W1314L129IVPDF_11ef9837-644b-40bd-a8c9-d53ad3c60091_600x.jpg?v=1678210681",/products/small-n-s-park-tote-white,,"$1,390",,No,women_essentials.html
W1292L97BLPLZ,Terrasse Bag in Leather,"$2,990",women_essentials,", , //www.therow.com/cdn/shop/products/W1292L97BLPLZ_600x.jpg?v=1677596856, //www.therow.com/cdn/shop/products/W1292L97BLPLF_600x.jpg?v=1676576365",/products/terrasse-bag-black,,"$2,990",,Yes,women_essentials.html
W1190L133BLPLZ,Soft Margaux 10 Bag in Leather,"$3,490",women_essentials,", , //www.therow.com/cdn/shop/products/W1190L133BLPLZ_600x.jpg?v=1715184727, //www.therow.com/cdn/shop/products/W1190L133BLPLF_600x.jpg?v=1676575080",/products/soft-margaux-10-black,,"$3,490",,Yes,women_essentials.html
W1190L133DTPLZ,Soft Margaux 10 Bag in Leather,"$3,490",women_essentials,", , //www.therow.com/cdn/shop/products/W1190L133DTPLZ_600x.jpg?v=1711991485, //www.therow.com/cdn/shop/files/W1190L133DTPLF_600x.jpg?v=1711991485",/products/soft-margaux-10-brown,,"$3,490",,Yes,women_essentials.html
W1190L72BLSGZ,Soft Margaux 10 Bag in Leather,"$4,290",women_essentials,", , //www.therow.com/cdn/shop/files/W1190L72BLSGZ_600x.jpg?v=1714236128, //www.therow.com/cdn/shop/files/W1190L72BLSGF_600x.jpg?v=1684008647",/products/soft-margaux-10-black-1,,"$4,290",,No,women_essentials.html
W1190L72CUSHGZ,Soft Margaux 10 Bag in Leather,"$4,290",women_essentials,", , //www.therow.com/cdn/shop/files/W1190L72CUSHGZ_600x.jpg?v=1714255114, //www.therow.com/cdn/shop/files/W1190L72CUSHGF_600x.jpg?v=1684008746",/products/soft-margaux-10-brown-1,,"$4,290",,No,women_essentials.html
W1285L72BLPLZ,E/W Top Handle Bag in Leather,"$3,250",women_essentials,", , //www.therow.com/cdn/shop/products/W1285L72BLPLZ_600x.jpg?v=1714248007, //www.therow.com/cdn/shop/products/W1285L72BLPLF_600x.jpg?v=1676827635",/products/e-w-top-handle-black-leather,,"$3,250",,No,women_essentials.html
W1285L133ESPLDZ,E/W Top-Handle Bag in Leather,"$2,750",women_essentials,", , //www.therow.com/cdn/shop/products/W1285L133ESPLDZ_600x.jpg?v=1682892580, //www.therow.com/cdn/shop/files/W1285L133ESPLDF_dc0a1c23-e3a0-4c91-aaf0-d7a1b2c8243c_600x.jpg?v=1682892580",/products/e-w-top-handle-brown-1,,"$2,750",,Yes,women_essentials.html
W1197L52BLPLZ,Small Slouchy Banana Bag in Leather,"$2,060",women_essentials,", , //www.therow.com/cdn/shop/products/W1197L52BLPLZ_600x.jpg?v=1714246377, //www.therow.com/cdn/shop/products/W1197L52BLPLF_600x.jpg?v=1676574896",/products/slouchy-banana-small-black,,"$2,060",,No,women_essentials.html
W1196L129BLPLZ,Large Slouchy Banana Bag in Leather,"$2,550",women_essentials,", , //www.therow.com/cdn/shop/products/W1196L129BLPLZ_600x.jpg?v=1677596247, //www.therow.com/cdn/shop/products/W1196L129BLPLF_600x.jpg?v=1676574867",/products/slouchy-banana-large-black,,"$2,550",,Yes,women_essentials.html
W1304W256BLPLZ,Slouchy Banana Bag Two in Nylon,"$1,350",women_essentials,", , //www.therow.com/cdn/shop/products/W1304W256BLPLZ_600x.jpg?v=1700516351, //www.therow.com/cdn/shop/files/W1304W256BLPLF_6b011cbc-487c-4c2d-b3cb-a279f098af23_600x.jpg?v=1700516351",/products/slouchy-banana-two-black,,"$1,350",,No,women_essentials.html
SLOUCHY,Slouchy Banana Bag Two in Nylon,"$1,350",women_essentials,", , //www.therow.com/cdn/shop/files/SLOUCHY_BANANA2_DUNE_Z_600x.jpg?v=1692826595, //www.therow.com/cdn/shop/files/SLOUCHY_BANANA2_DUNE_F_600x.jpg?v=1692826598",/products/slouchy-banana-two-beige,,"$1,350",,No,women_essentials.html
W1255L25BLSGZ,Soft Margaux 15 Bag in Suede,"$4,550",women_essentials,", , //www.therow.com/cdn/shop/products/W1255L25BLSGZ_600x.jpg?v=1682861404, //www.therow.com/cdn/shop/products/W1255L25BLSGF_a285167a-e315-4e95-b507-4be8f77433f1_600x.jpg?v=1678214185",/products/soft-margaux-15-black-suede,,"$4,550",,Yes,women_essentials.html
W1190L25BLSGZ,Soft Margaux 10 Bag in Suede,"$3,950",women_essentials,", , //www.therow.com/cdn/shop/files/W1190L25BLSGZ_600x.jpg?v=1714252766, //www.therow.com/cdn/shop/files/W1190L25BLSGF_600x.jpg?v=1682605499",/products/soft-margaux-10-black-2,,"$3,950",,Yes,women_essentials.html
W1254L25MOSHGZ,Soft Margaux 17 Bag in Suede,"$4,990",women_essentials,", , //www.therow.com/cdn/shop/products/W1254L25MOSHGZ_600x.jpg?v=1714255148, //www.therow.com/cdn/shop/products/W1254L25MOSHGF_600x.jpg?v=1676575508",/products/soft-margaux-17-brown-suede,,"$4,990",,Yes,women_essentials.html
W1255L25MOSHGZ,Soft Margaux 15 Bag in Suede,"$4,550",women_essentials,", , //www.therow.com/cdn/shop/products/W1255L25MOSHGZ_600x.jpg?v=1678213956, //www.therow.com/cdn/shop/products/W1255L25MOSHGF_e05d68c1-73d1-482e-8508-50612ea777c0_600x.jpg?v=1678213956",/products/soft-margaux-15-brown-suede,,"$4,550",,Yes,women_essentials.html
W1279L97BLPLZ,Small Everyday Shoulder Bag in Leather,"$2,650",women_essentials,", , //www.therow.com/cdn/shop/files/W1279L97BLPLZ_600x.jpg?v=1692895826, //www.therow.com/cdn/shop/files/W1279L97BLPLR_600x.jpg?v=1692895829",/products/small-everyday-shoulder-black,,"$2,650",,Yes,women_essentials.html
5371Y176BLKZ,Ayfer Hat in Cashmere,$700,women_essentials,"//www.therow.com/cdn/shop/products/5371Y176BLKZ_600x.jpg?v=1666385865, //www.therow.com/cdn/shop/products/5371Y176BLKF_600x.jpg?v=1666385866",/products/ayfer-hat-black,,$700,,No,women_essentials.html
3984K233BLKZ,Frankie Top in Organic Cotton,$350,women_essentials,", , //www.therow.com/cdn/shop/products/3984K233BLKZ_600x.jpg?v=1714248957, //www.therow.com/cdn/shop/products/3984K233BLKF_600x.jpg?v=1676572394",/products/frankie-top-black,,$350,,No,women_essentials.html
3984K233WHTZ,Frankie Top in Organic Cotton,$350,women_essentials,", , //www.therow.com/cdn/shop/products/3984K233WHTZ_600x.jpg?v=1677595903, //www.therow.com/cdn/shop/products/3984K233WHTF_600x.jpg?v=1676572410",/products/frankie-top-white,,$350,,No,women_essentials.html
5739K220WHTZ,Chiara Top in Organic Cotton,$420,women_essentials,", , //www.therow.com/cdn/shop/products/5739K220WHTZ_600x.jpg?v=1677595737, //www.therow.com/cdn/shop/products/5739K220WHTF_600x.jpg?v=1666386029",/products/chiara-top-white,,$420,,No,women_essentials.html
5739K220BLKZ,Chiara Top in Organic Cotton,$420,women_essentials,", , //www.therow.com/cdn/shop/products/5739K220BLKZ_600x.jpg?v=1677595713, //www.therow.com/cdn/shop/products/5739K220BLKF_600x.jpg?v=1666386008",/products/chiara-top-black,,$420,,No,women_essentials.html
6891K220WHTZ,Ciles R Top in Organic Cotton,$490,women_essentials,", , //www.therow.com/cdn/shop/products/6891K220WHTZ_600x.jpg?v=1677595780, //www.therow.com/cdn/shop/products/6891K220WHTF_600x.jpg?v=1676572063",/products/ciles-r-top-white,,$490,,No,women_essentials.html
6891K220BLKZ,Ciles R Top in Organic Cotton,$490,women_essentials,", , //www.therow.com/cdn/shop/products/6891K220BLKZ_600x.jpg?v=1677595760, //www.therow.com/cdn/shop/products/6891K220BLKF_600x.jpg?v=1676572039",/products/ciles-r-top-black,,$490,,No,women_essentials.html
5586F911BLKZ,Sherman Top in Cotton,$420,women_essentials,", , //www.therow.com/cdn/shop/products/5586F911BLKZ_600x.jpg?v=1682860968, //www.therow.com/cdn/shop/products/5586F911BLKF_600x.jpg?v=1666386442",/products/sherman-tshirt-black,,$420,,No,women_essentials.html
5586F911BWHZ,Sherman Top in Cotton,$420,women_essentials,", , //www.therow.com/cdn/shop/products/5586F911BWHZ_600x.jpg?v=1677596649, //www.therow.com/cdn/shop/products/5586F911BWHF_600x.jpg?v=1666386455",/products/sherman-tshirt-white,,$420,,No,women_essentials.html
852F911BLKZ,Wesler Top in Cotton,$350,women_essentials,", , //www.therow.com/cdn/shop/products/852F911BLKZ_600x.jpg?v=1677596948, //www.therow.com/cdn/shop/products/852F911BLKF_600x.jpg?v=1666386552",/products/wesler-tshirt-black,,$350,,No,women_essentials.html
852F911BWHZ,Wesler Top in Cotton,$350,women_essentials,", , //www.therow.com/cdn/shop/products/852F911BWHZ_600x.jpg?v=1682861807, //www.therow.com/cdn/shop/products/852F911BWHF_600x.jpg?v=1666386564",/products/wesler-tshirt-white,,$350,,No,women_essentials.html
5590K512TANZ,Iverness Top in Jersey,$590,women_essentials,", , //www.therow.com/cdn/shop/files/5590K512TANZ_600x.jpg?v=1682862471, //www.therow.com/cdn/shop/files/5590K512TANF_600x.jpg?v=1682604831",/products/iverness-top-beige,,$590,,No,women_essentials.html
5590K512BLKZ,Iverness Top in Jersey,$590,women_essentials,", , //www.therow.com/cdn/shop/files/5590K512BLKZ_600x.jpg?v=1682859229, //www.therow.com/cdn/shop/files/5590K512BLKF_600x.jpg?v=1682604840",/products/iverness-top-black,,$590,,No,women_essentials.html
5585Y187MHGZ,Kensington Top in Cashmere,"$1,290",women_essentials,", , //www.therow.com/cdn/shop/products/5585Y187MHGZ_600x.jpg?v=1677596161, //www.therow.com/cdn/shop/products/5585Y187MHGF_600x.jpg?v=1666386156",/products/kensington-top-grey,,"$1,290",,No,women_essentials.html
5585Y187BLKZ,Kensington Top in Cashmere,"$1,290",women_essentials,", , //www.therow.com/cdn/shop/products/5585Y187BLKZ_600x.jpg?v=1682859535, //www.therow.com/cdn/shop/products/5585Y187BLKF_600x.jpg?v=1666386194",/products/kensington-top-black,,"$1,290",,No,women_essentials.html
5748K290SEAZ,Corzas Top in Cotton,$820,women_essentials,", , //www.therow.com/cdn/shop/products/5748K290SEAZ_600x.jpg?v=1677595801, //www.therow.com/cdn/shop/products/5748K290SEAF_600x.jpg?v=1676572088",/products/corzas-top-beige,,$820,,No,women_essentials.html
5748K290DRNZ,Corzas Top in Cotton,$820,women_essentials,", , //www.therow.com/cdn/shop/products/5748K290DRNZ_600x.jpg?v=1714249579, //www.therow.com/cdn/shop/products/5748K290DRNF_600x.jpg?v=1676572117",/products/corzas-top-blue,,$820,,No,women_essentials.html
325Y184BLKZ,Ophelia Top in Wool and Cashmere,"$1,550",women_essentials,", , //www.therow.com/cdn/shop/products/325Y184BLKZ_600x.jpg?v=1717530585, //www.therow.com/cdn/shop/files/325Y184BLKF_600x.jpg?v=1717530585",/products/ophelia-top-black,,"$1,550",,No,women_essentials.html
325Y184DRNZ,Ophelia Top in Wool and Cashmere,"$1,550",women_essentials,", , //www.therow.com/cdn/shop/products/325Y184DRNZ_600x.jpg?v=1717530667, //www.therow.com/cdn/shop/files/325Y184DRNF_600x.jpg?v=1717530667",/products/ophelia-top-blue,,"$1,550",,No,women_essentials.html
325Y184GYMZ,Ophelia Top in Wool and Cashmere,"$1,550",women_essentials,", , //www.therow.com/cdn/shop/files/325Y184GYMZ_600x.jpg?v=1717530616, //www.therow.com/cdn/shop/files/325Y184GYMF_600x.jpg?v=1717530604",/products/ophelia-top-grey,,"$1,550",,No,women_essentials.html
5583Y184BLKZ,Stepny Top in Wool and Cashmere,$950,women_essentials,", , //www.therow.com/cdn/shop/products/5583Y184BLKZ_600x.jpg?v=1717531028, //www.therow.com/cdn/shop/files/5583Y184BLKF_600x.jpg?v=1717531028",/products/stepny-top-black,,$950,,No,women_essentials.html
5583Y184DRNZ,Stepny Top in Wool and Cashmere,$950,women_essentials,", , //www.therow.com/cdn/shop/files/5583Y184DRNZ_600x.jpg?v=1717531165, //www.therow.com/cdn/shop/files/5583Y184DRNF_600x.jpg?v=1717531074",/products/stepny-top-blue-cashmere,,$950,,No,women_essentials.html
5583Y184GYMZ,Stepny Top in Wool and Cashmere,$950,women_essentials,", , //www.therow.com/cdn/shop/files/5583Y184GYMZ_600x.jpg?v=1717531056, //www.therow.com/cdn/shop/files/5583Y184GYMF_600x.jpg?v=1717531047",/products/stepny-top-grey-cashmere,,$950,,No,women_essentials.html
5582Y184BLKZ,Sibem Top in Wool and Cashmere,$890,women_essentials,", , //www.therow.com/cdn/shop/products/5582Y184BLKZ_600x.jpg?v=1682861011, //www.therow.com/cdn/shop/products/5582Y184BLKF_600x.jpg?v=1676574731",/products/sibem-top-black,,$890,,No,women_essentials.html
5582Y184DRNZ,Sibem Top in Wool and Cashmere,$890,women_essentials,", , //www.therow.com/cdn/shop/products/5582Y184DRNZ_600x.jpg?v=1677596675, //www.therow.com/cdn/shop/products/5582Y184DRNF_600x.jpg?v=1676574749",/products/sibem-top-blue,,$890,,No,women_essentials.html
5582Y184GYMZ,Sibem Top in Wool and Cashmere,$890,women_essentials,", , //www.therow.com/cdn/shop/files/5582Y184GYMZ_5d3297cb-e689-4a09-9c67-6eab981c1d35_600x.jpg?v=1717531533, //www.therow.com/cdn/shop/files/5582Y184GYMF_1107b944-df9a-417a-a3c7-b7c3b19bf565_600x.jpg?v=1717531537",/products/sibem-top-grey,,$890,,No,women_essentials.html
5580Y498BLKZ,Lambeth Top in Cashmere,"$1,450",women_essentials,", , //www.therow.com/cdn/shop/products/5580Y498BLKZ_600x.jpg?v=1682859576, //www.therow.com/cdn/shop/products/5580Y498BLKF_600x.jpg?v=1677534065",/products/lambeth-top-black,,"$1,450",,No,women_essentials.html
5580Y498DRNZ,Lambeth Top in Cashmere,"$1,450",women_essentials,", , //www.therow.com/cdn/shop/products/5580Y498DRNZ_600x.jpg?v=1682859608, //www.therow.com/cdn/shop/products/5580Y498DRNF_600x.jpg?v=1669072287",/products/lambeth-top-blue,,"$1,450",,No,women_essentials.html
5580Y498MEGZ,Lambeth Top in Cashmere,"$1,450",women_essentials,", , //www.therow.com/cdn/shop/products/5580Y498MEGZ_600x.jpg?v=1682859638, //www.therow.com/cdn/shop/products/5580Y498MEGF_600x.jpg?v=1677535259",/products/lambeth-top-grey,,"$1,450",,No,women_essentials.html
5579Y498BLKZ,Islington Top in Cashmere,"$1,250",women_essentials,"//www.therow.com/cdn/shop/products/5579Y498BLKZ_600x.jpg?v=1676573047, //www.therow.com/cdn/shop/products/5579Y498BLKF_600x.jpg?v=1676573047",/products/islington-top-black,,"$1,250",,No,women_essentials.html
5579Y498DRNZ,Islington Top in Cashmere,"$1,250",women_essentials,", , //www.therow.com/cdn/shop/products/5579Y498DRNZ_600x.jpg?v=1677596103, //www.therow.com/cdn/shop/products/5579Y498DRNF_600x.jpg?v=1676573068",/products/islington-top-blue,,"$1,250",,No,women_essentials.html
5579Y498MEGZ,Islington Top in Cashmere,"$1,250",women_essentials,", , //www.therow.com/cdn/shop/products/5579Y498MEGZ_600x.jpg?v=1677596126, //www.therow.com/cdn/shop/products/5579Y498MEGF_600x.jpg?v=1676573089",/products/islington-top-grey,,"$1,250",,No,women_essentials.html
5578Y498BLKZ,Battersea Cardigan in Cashmere,"$1,390",women_essentials,"//www.therow.com/cdn/shop/files/5578Y498BLKZ_600x.jpg?v=1689281194, //www.therow.com/cdn/shop/files/5578Y498BLKF_600x.jpg?v=1689281194",/products/battersea-cardigan-black,,"$1,390",,Yes,women_essentials.html
5578Y498DRNZ,Battersea Cardigan in Cashmere,"$1,390",women_essentials,", , //www.therow.com/cdn/shop/files/5578Y498DRNZ_600x.jpg?v=1689281334, //www.therow.com/cdn/shop/files/5578Y498DRNF_600x.jpg?v=1689281212",/products/battersea-cardigan-blue,,"$1,390",,Yes,women_essentials.html
5578Y498MEGZ,Battersea Cardigan in Cashmere,"$1,390",women_essentials,", , //www.therow.com/cdn/shop/files/5578Y498MEGZ_600x.jpg?v=1714248672, //www.therow.com/cdn/shop/files/5578Y498MEGF_600x.jpg?v=1689281235",/products/battersea-cardigan-grey,,"$1,390",,Yes,women_essentials.html
5577Y498BLKZ,Balham Top in Cashmere,$890,women_essentials,"//www.therow.com/cdn/shop/files/5577Y498BLKZ_600x.jpg?v=1694974355, //www.therow.com/cdn/shop/files/5577Y498BLKF_600x.jpg?v=1694974355",/products/balham-top-black,,$890,,No,women_essentials.html
5577Y498DRNZ,Balham Top in Cashmere,$890,women_essentials,", , //www.therow.com/cdn/shop/files/5577Y498DRNZ_600x.jpg?v=1694974593, //www.therow.com/cdn/shop/files/5577Y498DRNF_600x.jpg?v=1694974372",/products/balham-top-blue,,$890,,No,women_essentials.html
5577Y498MEGZ,Balham Top in Cashmere,$890,women_essentials,"//www.therow.com/cdn/shop/files/5577Y498MEGZ_600x.jpg?v=1694974387, //www.therow.com/cdn/shop/files/5577Y498MEGF_600x.jpg?v=1694974388",/products/balham-top-grey,,$890,,No,women_essentials.html
5581Y498BLKZ,Stockwell Top in Cashmere,"$1,250",women_essentials,", , //www.therow.com/cdn/shop/files/5581Y498BLKZ_600x.jpg?v=1688935746, //www.therow.com/cdn/shop/files/5581Y498BLKF_600x.jpg?v=1688935732",/products/stockwell-top-black,,"$1,250",,No,women_essentials.html
5581Y498DRNZ,Stockwell Top in Cashmere,"$1,250",women_essentials,", , //www.therow.com/cdn/shop/files/5581Y498DRNZ_600x.jpg?v=1688937922, //www.therow.com/cdn/shop/files/5581Y498DRNF_600x.jpg?v=1688937904",/products/stockwell-top-blue,,"$1,250",,No,women_essentials.html
5581Y498MEGZ,Stockwell Top in Cashmere,"$1,250",women_essentials,", , //www.therow.com/cdn/shop/files/5581Y498MEGZ_600x.jpg?v=1688879358, //www.therow.com/cdn/shop/files/5581Y498MEGF_600x.jpg?v=1688879358",/products/stockwell-top-grey,,"$1,250",,No,women_essentials.html
5210W1911BLKZ,Malika Coat in Wool and Cashmere,"$2,850",women_essentials,", , //www.therow.com/cdn/shop/products/5210W1911BLKZ_600x.jpg?v=1677596325, //www.therow.com/cdn/shop/products/5210W1911BLKF_600x.jpg?v=1676573463",/products/malika-coat-black,,"$2,850",,No,women_essentials.html
5603W1968BLKZ,Harri Coat in Cady,"$2,390",women_essentials,", , //www.therow.com/cdn/shop/products/5603W1968BLKZ_600x.jpg?v=1708521327, //www.therow.com/cdn/shop/files/5603W1968BLKF_3345bb2f-91df-437a-ba72-ed086f31ba98_600x.jpg?v=1708521327",/products/harri-coat-black,,"$2,390",,No,women_essentials.html
5887W1439BLKZ,Polli Jacket in Virgin Wool and Nylon,"$2,850",women_essentials,", , //www.therow.com/cdn/shop/products/5887W1439BLKZ_acc124c3-559b-48e8-9183-53772670039d_600x.jpg?v=1677596557, //www.therow.com/cdn/shop/products/5887W1439BLKF_2ef61132-a609-49e0-89e7-13fe24b29ac9_600x.jpg?v=1676574641",/products/polli-jacket-black,,"$2,850",,No,women_essentials.html
5890W2122BLKZ,Tristana Jacket in Viscose,"$2,450",women_essentials,", , //www.therow.com/cdn/shop/products/5890W2122BLKZ_600x.jpg?v=1677596922, //www.therow.com/cdn/shop/products/5890W2122BLKF_600x.jpg?v=1676576433",/products/tristana-jacket-black,,"$2,450",,No,women_essentials.html
5225W1973BLKZ,Obine Jacket in Viscose and Wool,"$2,390",women_essentials,", , //www.therow.com/cdn/shop/products/5225W1973BLKZ_600x.jpg?v=1714250431, //www.therow.com/cdn/shop/products/5225W1973BLKF_600x.jpg?v=1676573813",/products/obine-jacket-black,,"$2,390",,No,women_essentials.html
5485W1973BLKZ,Matias Skirt in Viscose and Wool,"$1,190",women_essentials,", , //www.therow.com/cdn/shop/products/5485W1973BLKZ_600x.jpg?v=1682859815, //www.therow.com/cdn/shop/products/5485W1973BLKF_600x.jpg?v=1666386416",/products/matias-skirt-black,,"$1,190",,No,women_essentials.html
5629W1973BLKZ,Igor Pant in Viscose and Virgin Wool,"$1,390",women_essentials,", , //www.therow.com/cdn/shop/products/5629W1973BLKZ_600x.jpg?v=1682907441, //www.therow.com/cdn/shop/products/5629W1973BLKF_600x.jpg?v=1676572979",/products/igor-pant-black,,"$1,390",,No,women_essentials.html
1766W1973BLKZ,Gala Pants in Viscose and Virgin Wool,"$1,190",women_essentials,", , //www.therow.com/cdn/shop/files/1766W1973BLKZ_600x.jpg?v=1689281611, //www.therow.com/cdn/shop/files/1766W1973BLKF_600x.jpg?v=1689281520",/products/gala-pants-black-1,,"$1,190",,No,women_essentials.html
5883W2107BLKZ,Dustina Jacket in Virgin Wool,"$2,250",women_essentials,", , //www.therow.com/cdn/shop/products/5883W2107BLKZ_600x.jpg?v=1682826736, //www.therow.com/cdn/shop/products/5883W2107BLKF_600x.jpg?v=1666386046",/products/dustina-jacket-black,,"$2,250",,No,women_essentials.html
4430W1389BLKZ,Kosso Pants in Virgin Wool,$890,women_essentials,"//www.therow.com/cdn/shop/products/4430W1389BLKZ_600x.jpg?v=1676573226, //www.therow.com/cdn/shop/products/4430W1389BLKF_600x.jpg?v=1676573225",/products/kosso-pants-black,,$890,,No,women_essentials.html
5927W2107BLKZ,Caroline Shirt in Virgin Wool,"$1,490",women_essentials,", , //www.therow.com/cdn/shop/products/5927W2107BLKZ_600x.jpg?v=1683226372, //www.therow.com/cdn/shop/files/5927W2107BLKF_600x.jpg?v=1683226372",/products/caroline-shirt-black,,"$1,490",,No,women_essentials.html
1766W1968BLKZ,Gala Pant in Virgin Wool,$990,women_essentials,"//www.therow.com/cdn/shop/products/1766W1968BLKZ_f9f5351a-9c90-4345-8501-487a6970f5ed_600x.jpg?v=1676572547, //www.therow.com/cdn/shop/products/1766W2107BLKF_600x.jpg?v=1676572547",/products/gala-pants-black,,$990,,No,women_essentials.html
MADELA,Medela Skirt in Silk,"$1,720",women_essentials,", , //www.therow.com/cdn/shop/products/MADELA_SKIRT_BLK_Z_600x.jpg?v=1677596363, //www.therow.com/cdn/shop/products/MADELA_SKIRT_BLK_F_600x.jpg?v=1676759676",/products/medela-skirt-black,,"$1,720",,No,women_essentials.html
12600331GF,Sovino Pant in Viscose,$890,women_essentials,", , //www.therow.com/cdn/shop/products/12600331GF_99_Z_ReadytoWear_Pants_50d6d31b-8dc3-4a7c-9f3b-db57cf662916_600x.jpg?v=1683732299, //www.therow.com/cdn/shop/files/5922W2122BLKF_93871b7b-05d5-49de-8166-c177e237f84e_600x.jpg?v=1683732299",/products/sovino-pant-black-viscose,,$890,,No,women_essentials.html
3448K106BLKZ,Thilde Pant in Scuba,$550,women_essentials,", , //www.therow.com/cdn/shop/products/3448K106BLKZ_600x.jpg?v=1677596893, //www.therow.com/cdn/shop/products/3448K106BLKF_600x.jpg?v=1676576393",/products/thilde-pant-black,,$550,,No,women_essentials.html
5588K106BLKZ,Woolworth Pant in Scuba,$590,women_essentials,", , //www.therow.com/cdn/shop/products/5588K106BLKZ_600x.jpg?v=1682861841, //www.therow.com/cdn/shop/products/5588K106BLKF_600x.jpg?v=1669072920",/products/woolworth-pant-black,,$590,,No,women_essentials.html
W151W1968BLKZ,Biggins Top in Cady,$650,women_essentials,", , //www.therow.com/cdn/shop/products/W151W1968BLKZ_600x.jpg?v=1677595613, //www.therow.com/cdn/shop/products/W151W1968BLKF_600x.jpg?v=1666385898",/products/biggins-top-black,,$650,,No,women_essentials.html
W151W1968NVYZ,Biggins Top in Cady,$650,women_essentials,", , //www.therow.com/cdn/shop/products/W151W1968NVYZ_600x.jpg?v=1677595643, //www.therow.com/cdn/shop/products/W151W1968NVYF_600x.jpg?v=1666385917",/products/biggins-top-blue,,$650,,No,women_essentials.html
1766W1968BLKZ,Gala Pant in Cady,"$1,090",women_essentials,", , //www.therow.com/cdn/shop/products/1766W1968BLKZ_6cb8eccd-ef16-4966-9296-1744dbc698f5_600x.jpg?v=1717526326, //www.therow.com/cdn/shop/files/1766W1968BLKF_600x.jpg?v=1717526326",/products/gala-pant-black-1,,"$1,090",,No,women_essentials.html
1766W1968NVYZ,Gala Pant in Cady,"$1,090",women_essentials,", , //www.therow.com/cdn/shop/products/1766W1968NVYZ_600x.jpg?v=1677595968, //www.therow.com/cdn/shop/products/1766W1968NVYF_600x.jpg?v=1676572519",/products/gala-pant-blue,,"$1,090",,No,women_essentials.html
5575W1968NVYZ,Mirna Dress in Cady,"$1,190",women_essentials,", , //www.therow.com/cdn/shop/products/5575W1968NVYZ_600x.jpg?v=1682859848, //www.therow.com/cdn/shop/products/5575W1968NVYF_600x.jpg?v=1676573705",/products/mirna-dress-blue,,"$1,190",,No,women_essentials.html
5575W1968BLKZ,Mirna Dress in Cady,"$1,190",women_essentials,", , //www.therow.com/cdn/shop/products/5575W1968BLKZ_600x.jpg?v=1677596419, //www.therow.com/cdn/shop/products/5575W1968BLKF_600x.jpg?v=1676573659",/products/mirna-dress-black,,"$1,190",,No,women_essentials.html
5576W1968NVYZ,Robi Dress in Cady,"$1,290",women_essentials,", , //www.therow.com/cdn/shop/products/5576W1968NVYZ_600x.jpg?v=1714255310, //www.therow.com/cdn/shop/products/5576W1968NVYF_600x.jpg?v=1676574689",/products/robi-dress-blue,,"$1,290",,No,women_essentials.html
5576W1968BLKZ,Robi Dress in Cady,"$1,290",women_essentials,", , //www.therow.com/cdn/shop/products/5576W1968BLKZ_600x.jpg?v=1677596577, //www.therow.com/cdn/shop/products/5576W1968BLKF_600x.jpg?v=1676574667",/products/robi-dress-black,,"$1,290",,No,women_essentials.html
3028W38BLKZ,Petah Shirt in Stretch Silk,$950,women_essentials,"//www.therow.com/cdn/shop/products/3028W38BLKZ_600x.jpg?v=1669072835, //www.therow.com/cdn/shop/products/3028W38BLKF_600x.jpg?v=1669072835",/products/petah-shirt-black,,$950,,No,women_essentials.html
3028W38IVRZ,Petah Shirt in Stretch Silk,$950,women_essentials,"//www.therow.com/cdn/shop/products/3028W38IVRZ_600x.jpg?v=1676577832, //www.therow.com/cdn/shop/products/3028W38IVRF_600x.jpg?v=1676577833",/products/petah-shirt-white,,$950,,No,women_essentials.html
5928W1973BLKZ,Elada Shirt in Viscose and Wool,"$1,250",women_essentials,", , //www.therow.com/cdn/shop/products/5928W1973BLKZ_600x.jpg?v=1676572330, //www.therow.com/cdn/shop/products/5928W1973BLKF_600x.jpg?v=1676572297",/products/elada-shirt-black,,"$1,250",,No,women_essentials.html
5928W2479OPWZ,Elada Shirt in Cotton,$990,women_essentials,", , //www.therow.com/cdn/shop/files/5928W2479OPWZ_600x.jpg?v=1682826910, //www.therow.com/cdn/shop/files/5928W2479OPWF_600x.jpg?v=1682604700",/products/elada-shirt-white,,$990,,No,women_essentials.html
6525W1493WHTZ,Eglitta Jeans in Cotton,$920,women_essentials,", , //www.therow.com/cdn/shop/products/6525W1493WHTZ_600x.jpg?v=1695065235, //www.therow.com/cdn/shop/files/6525W1493WHTF_c02f59f5-0c18-4faf-82d7-8fea7fc9a03a_600x.jpg?v=1695065235",/products/eglitta-jean-white,,$920,,No,women_essentials.html
